Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Ryan Gomes,27:07,2,7,.286,0,1,.000,3,4,.750,2,3,5,2,4,0,0,0,7,-14,0
Kevin Love,26:49,7,13,.538,0,0,nan,4,4,1.000,1,5,6,2,0,1,2,3,18,-13,0
Kevin Ollie,20:40,0,5,.000,0,0,nan,2,3,.667,1,0,1,3,0,0,0,0,2,-9,0
Rodney Carney,18:10,2,8,.250,1,5,.200,0,0,nan,0,1,1,1,1,0,1,1,5,-10,0
Jason Collins,17:14,2,3,.667,0,0,nan,0,2,.000,0,1,1,1,0,1,1,2,4,-15,0
Randy Foye,29:50,6,16,.375,5,9,.556,1,2,.500,0,1,1,3,0,0,0,2,18,-12,0
Sebastian Telfair,27:20,3,10,.300,1,3,.333,1,2,.500,1,1,2,4,2,0,1,1,8,-13,0
Mike Miller,26:43,1,2,.500,0,1,.000,0,0,nan,0,5,5,4,0,0,0,0,2,-5,0
Brian Cardinal,24:00,3,4,.750,2,3,.667,1,1,1.000,1,0,1,1,0,1,3,3,9,-15,0
Craig Smith,18:34,5,8,.625,0,0,nan,0,3,.000,2,1,3,0,0,0,1,1,10,-4,0
Bobby Brown,3:33,1,2,.500,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,2,0,0
Team Totals,240,32,78,.410,9,23,.391,12,21,.571,8,18,26,21,7,3,9,13,85,nan,0
Delonte West,35:54,5,8,.625,0,1,.000,3,3,1.000,1,4,5,6,1,0,1,2,13,+26,1
LeBron James,33:36,8,14,.571,2,3,.667,7,10,.700,2,10,12,7,0,0,5,0,25,+25,1
Mo Williams,31:12,8,14,.571,4,8,.500,2,2,1.000,0,0,0,1,2,0,3,2,22,+9,1
Anderson Varejao,29:38,5,10,.500,0,0,nan,0,0,nan,3,6,9,2,1,1,1,3,10,+25,1
Zydrunas Ilgauskas,24:16,3,8,.375,1,1,1.000,4,4,1.000,1,4,5,2,0,2,0,3,11,+27,1
Sasha Pavlovic,24:54,2,4,.500,0,2,.000,0,0,nan,1,4,5,2,0,0,1,3,4,+3,1
Daniel Gibson,22:02,4,7,.571,4,5,.800,0,0,nan,1,0,1,2,0,1,1,2,12,+7,1
Joe Smith,19:17,2,4,.500,0,0,nan,0,0,nan,0,4,4,2,1,0,1,4,4,-5,1
Darnell Jackson,14:24,2,3,.667,0,0,nan,2,2,1.000,0,5,5,1,2,0,0,2,6,-3,1
J.J. Hickson,3:33,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,0,1
Tarence Kinsey,1:14,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,1
240,32,78,.410,9,23,.391,12,21,.571,8,18,26,21,7,3,9,13,85,nan,240,1
