Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Marco Belinelli,39:17,4,13,.308,2,5,.400,3,3,1.000,0,2,2,6,1,0,1,4,13,-26,0
Nate Robinson,33:17,3,10,.300,2,5,.400,3,6,.500,2,1,3,2,0,0,4,3,11,-24,0
Joakim Noah,31:47,3,7,.429,0,0,nan,6,6,1.000,2,4,6,2,1,0,2,3,12,-26,0
Jimmy Butler,31:19,3,8,.375,2,4,.500,1,1,1.000,0,3,3,1,1,0,2,3,9,-25,0
Carlos Boozer,23:43,3,9,.333,0,0,nan,2,2,1.000,1,3,4,1,0,0,2,3,8,-24,0
Daequan Cook,22:47,0,6,.000,0,6,.000,0,0,nan,0,2,2,1,1,0,2,5,0,-20,0
Nazr Mohammed,16:13,3,10,.300,0,0,nan,0,0,nan,3,0,3,0,1,0,1,3,6,-11,0
Marquis Teague,14:43,0,3,.000,0,0,nan,0,0,nan,0,0,0,3,0,0,1,1,0,-13,0
Taj Gibson,14:04,4,6,.667,0,0,nan,0,0,nan,2,1,3,0,1,0,1,1,8,-17,0
Vladimir Radmanovic,10:13,3,3,1.000,3,3,1.000,0,0,nan,0,0,0,1,2,0,1,1,9,+4,0
Malcolm Thomas,2:37,1,1,1.000,0,0,nan,0,3,.000,2,0,2,0,0,0,0,0,2,-3,0
Team Totals,240,27,76,.355,9,23,.391,15,21,.714,12,16,28,17,8,0,17,27,78,nan,0
LeBron James,32:29,7,12,.583,1,3,.333,4,8,.500,0,5,5,9,3,0,3,1,19,+25,1
Chris Bosh,29:34,5,10,.500,0,1,.000,3,4,.750,1,4,5,3,0,1,2,3,13,+26,1
Dwyane Wade,28:19,7,11,.636,0,0,nan,1,2,.500,0,3,3,5,0,0,1,0,15,+31,1
Mario Chalmers,18:23,4,8,.500,2,4,.500,1,2,.500,1,3,4,4,0,0,1,5,11,+10,1
Udonis Haslem,15:56,1,1,1.000,0,0,nan,0,0,nan,1,3,4,1,2,0,0,2,2,+9,1
Norris Cole,29:37,7,9,.778,4,4,1.000,0,0,nan,1,5,6,2,0,0,5,3,18,+27,1
Shane Battier,22:14,1,3,.333,1,3,.333,0,0,nan,0,1,1,1,1,0,0,1,3,+42,1
Ray Allen,18:30,5,7,.714,1,2,.500,10,10,1.000,1,2,3,1,1,1,0,2,21,+24,1
Mike Miller,10:13,1,2,.500,0,1,.000,0,0,nan,1,1,2,2,0,0,1,1,2,0,1
Chris Andersen,9:54,2,2,1.000,0,0,nan,3,3,1.000,1,1,2,0,0,2,0,3,7,+16,1
Rashard Lewis,8:28,2,3,.667,0,0,nan,0,0,nan,0,2,2,1,1,1,1,1,4,-9,1
James Jones,8:28,0,1,.000,0,0,nan,0,0,nan,0,2,2,0,0,0,1,0,0,-9,1
Joel Anthony,7:55,0,1,.000,0,0,nan,0,0,nan,1,1,2,0,1,0,2,2,0,-7,1
240,27,76,.355,9,23,.391,15,21,.714,12,16,28,17,8,0,17,27,78,nan,240,1
