Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,43:52,9,23,.391,0,1,.000,12,14,.857,2,8,10,10,2,0,3,2,30,-3,0
Larry Hughes,28:43,5,10,.500,1,2,.500,2,5,.400,0,3,3,4,0,1,1,3,13,-15,0
Zydrunas Ilgauskas,24:00,5,6,.833,0,0,nan,0,0,nan,1,3,4,0,0,1,2,2,10,-13,0
Eric Snow,22:29,2,4,.500,0,0,nan,0,0,nan,0,0,0,3,0,0,2,3,4,-18,0
Drew Gooden,22:23,1,8,.125,0,0,nan,3,6,.500,3,6,9,0,1,0,3,3,5,-13,0
Anderson Varejao,27:27,4,8,.500,0,0,nan,3,4,.750,4,4,8,0,4,0,1,3,11,0,0
Daniel Gibson,25:45,2,7,.286,2,5,.400,0,0,nan,0,1,1,2,1,0,0,2,6,+2,0
Damon Jones,22:22,2,8,.250,2,6,.333,0,0,nan,0,0,0,1,1,0,0,2,6,+1,0
Donyell Marshall,22:10,5,9,.556,4,8,.500,0,0,nan,0,6,6,2,0,0,1,3,14,+4,0
Sasha Pavlovic,0:49,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Team Totals,240,35,83,.422,9,22,.409,20,29,.690,10,31,41,22,9,2,13,23,99,nan,0
Allen Iverson,42:55,8,17,.471,0,1,.000,9,10,.900,0,3,3,9,1,0,6,1,25,+7,1
Steve Blake,35:46,2,7,.286,2,4,.500,0,0,nan,0,2,2,5,3,0,1,1,6,+14,1
Marcus Camby,33:59,12,19,.632,0,0,nan,2,2,1.000,2,15,17,2,1,2,1,5,26,+7,1
Reggie Evans,22:05,4,7,.571,0,0,nan,0,1,.000,1,6,7,2,0,0,0,2,8,+19,1
Linas Kleiza,21:37,4,7,.571,2,3,.667,2,2,1.000,0,1,1,0,0,0,1,2,12,+5,1
J.R. Smith,26:16,5,12,.417,1,5,.200,3,3,1.000,0,2,2,2,0,0,2,1,14,-5,1
Nene Hilario,21:55,2,6,.333,0,0,nan,5,6,.833,0,5,5,1,0,2,3,4,9,-1,1
Eduardo Najera,19:29,2,3,.667,0,0,nan,1,1,1.000,4,3,7,1,1,1,0,3,5,0,1
Yakhouba Diawara,15:58,2,3,.667,1,2,.500,0,0,nan,0,1,1,1,1,0,0,2,5,+9,1
240,35,83,.422,9,22,.409,20,29,.690,10,31,41,22,9,2,13,23,99,nan,240,1
