Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Caron Butler,24:31,3,8,.375,1,2,.500,1,1,1.000,0,1,1,1,2,0,0,1,8,-19,0
Blake Griffin,24:07,5,7,.714,0,0,nan,3,4,.750,0,5,5,3,0,0,4,4,13,-21,0
DeAndre Jordan,22:23,7,11,.636,0,0,nan,3,7,.429,3,3,6,0,0,1,0,2,17,-25,0
Chris Paul,19:36,1,5,.200,1,1,1.000,0,0,nan,1,0,1,2,0,0,3,2,3,-27,0
Chauncey Billups,16:26,2,5,.400,1,3,.333,2,2,1.000,0,1,1,4,0,0,0,1,7,-15,0
Eric Bledsoe,28:24,2,6,.333,1,1,1.000,2,2,1.000,1,3,4,6,1,0,2,0,7,+5,0
Jamal Crawford,24:29,6,15,.400,1,5,.200,0,0,nan,0,0,0,3,2,0,3,0,13,-15,0
Matt Barnes,23:29,4,9,.444,2,3,.667,0,0,nan,2,2,4,1,2,0,0,4,10,-3,0
Lamar Odom,21:49,0,3,.000,0,1,.000,0,0,nan,0,2,2,2,1,2,4,5,0,-5,0
Ryan Hollins,20:36,2,2,1.000,0,0,nan,1,1,1.000,3,5,8,0,0,1,2,4,5,-1,0
Willie Green,7:05,2,5,.400,0,0,nan,0,0,nan,0,1,1,0,1,0,0,0,4,+8,0
Ronny Turiaf,7:05,0,1,.000,0,0,nan,2,2,1.000,1,1,2,1,0,1,0,1,2,+8,0
Team Totals,240,34,77,.442,7,16,.438,14,19,.737,11,24,35,23,9,5,18,24,89,nan,0
Dwyane Wade,31:23,8,16,.500,0,2,.000,4,6,.667,2,4,6,7,4,0,2,2,20,+29,1
LeBron James,30:59,9,11,.818,4,5,.800,8,11,.727,1,4,5,6,0,2,5,3,30,+21,1
Mario Chalmers,24:42,5,9,.556,5,8,.625,3,3,1.000,0,2,2,3,3,0,1,2,18,+25,1
Shane Battier,21:02,4,5,.800,4,5,.800,0,0,nan,0,1,1,1,0,0,1,2,12,+17,1
Udonis Haslem,17:33,3,3,1.000,0,0,nan,0,0,nan,0,6,6,0,0,0,0,3,6,+17,1
Rashard Lewis,26:58,3,7,.429,1,2,.500,3,4,.750,1,6,7,0,2,0,0,2,10,+5,1
Mike Miller,23:28,0,4,.000,0,3,.000,0,0,nan,1,3,4,0,0,0,0,0,0,+3,1
Norris Cole,23:18,2,5,.400,0,0,nan,0,0,nan,0,0,0,2,0,0,2,1,4,-3,1
Chris Andersen,18:01,1,4,.250,0,0,nan,6,8,.750,3,1,4,2,2,0,2,1,8,-1,1
Joel Anthony,12:26,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,2,0,3,0,+6,1
James Jones,7:05,1,3,.333,1,2,.500,0,0,nan,0,0,0,0,0,0,0,2,3,-8,1
Jarvis Varnado,3:05,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,-1,1
240,34,77,.442,7,16,.438,14,19,.737,11,24,35,23,9,5,18,24,89,nan,240,1
