Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Paul George,36:00,4,19,.211,3,6,.500,2,2,1.000,2,5,7,3,0,0,1,0,13,-10,0
Jeff Teague,35:07,5,14,.357,2,4,.500,3,3,1.000,1,3,4,11,0,0,2,2,15,+1,0
Myles Turner,31:52,7,12,.583,0,1,.000,1,3,.333,3,4,7,1,1,1,4,4,15,-23,0
Kevin Seraphin,26:30,2,3,.667,0,0,nan,0,0,nan,0,3,3,1,0,0,0,1,4,-8,0
Glenn Robinson,26:21,7,10,.700,3,5,.600,2,2,1.000,2,4,6,2,0,0,0,1,19,+5,0
Monta Ellis,31:01,6,8,.750,2,2,1.000,0,0,nan,0,2,2,7,1,0,3,1,14,-20,0
C.J. Miles,18:52,2,3,.667,1,2,.500,3,3,1.000,0,2,2,0,0,0,1,2,8,-8,0
Al Jefferson,13:00,3,7,.429,0,0,nan,0,0,nan,2,4,6,4,0,0,0,3,6,+9,0
Aaron Brooks,7:48,1,3,.333,1,2,.500,1,1,1.000,1,0,1,0,0,0,0,0,4,-1,0
Rodney Stuckey,5:05,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,0,3,2,-9,0
Rakeem Christmas,3:08,0,1,.000,0,0,nan,0,0,nan,2,2,4,0,0,0,0,0,0,+5,0
Georges Niang,2:38,1,2,.500,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,2,+7,0
Joe Young,2:38,1,2,.500,0,1,.000,0,0,nan,0,0,0,1,0,0,0,0,2,+7,0
Team Totals,240,40,86,.465,12,24,.500,12,14,.857,13,30,43,30,2,1,11,17,104,nan,0
Tristan Thompson,36:34,6,11,.545,0,0,nan,0,0,nan,7,5,12,1,1,0,0,3,12,+5,1
Kyrie Irving,34:19,7,17,.412,3,7,.429,9,9,1.000,0,2,2,7,2,0,2,3,26,+7,1
LeBron James,32:35,12,17,.706,4,5,.800,3,4,.750,0,5,5,4,1,0,4,2,31,+9,1
Channing Frye,30:18,1,8,.125,0,6,.000,2,2,1.000,0,8,8,2,0,0,1,4,4,+13,1
Iman Shumpert,25:33,2,5,.400,2,4,.500,0,0,nan,0,1,1,2,0,0,0,3,6,+3,1
Derrick Williams,26:34,2,7,.286,2,5,.400,1,2,.500,0,5,5,2,0,0,0,0,7,+14,1
Kyle Korver,24:55,8,12,.667,6,8,.750,0,0,nan,0,5,5,2,2,1,1,2,22,+13,1
Richard Jefferson,18:23,0,2,.000,0,2,.000,2,2,1.000,2,0,2,2,0,0,0,1,2,+9,1
DeAndre Liggins,2:55,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,1,0,0,0,-7,1
James Jones,2:38,1,2,.500,1,2,.500,0,0,nan,0,0,0,0,0,0,0,0,3,-7,1
Kay Felder,2:38,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-7,1
Jordan McRae,2:38,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,1,0,-7,1
240,40,86,.465,12,24,.500,12,14,.857,13,30,43,30,2,1,11,17,104,nan,240,1
