Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kristaps Porzingis,38:17,8,18,.444,4,5,.800,3,4,.750,3,10,13,4,1,1,1,1,23,-8,0
Arron Afflalo,36:21,6,17,.353,0,4,.000,4,4,1.000,0,5,5,3,1,0,2,2,16,0,0
Jose Calderon,34:45,4,5,.800,1,1,1.000,1,1,1.000,0,3,3,6,1,0,1,1,10,-13,0
Lance Thomas,34:14,4,11,.364,0,2,.000,0,0,nan,1,3,4,3,1,0,1,6,8,0,0
Robin Lopez,19:37,4,9,.444,0,0,nan,0,0,nan,1,4,5,0,1,3,2,1,8,-2,0
Langston Galloway,25:45,2,6,.333,0,1,.000,0,0,nan,0,5,5,0,0,1,0,1,4,-9,0
Derrick Williams,20:46,2,6,.333,0,2,.000,7,7,1.000,0,3,3,1,0,2,2,1,11,+1,0
Jerian Grant,10:43,1,5,.200,0,1,.000,0,0,nan,1,0,1,1,0,0,0,1,2,+3,0
Lou Amundson,8:47,1,3,.333,0,0,nan,0,0,nan,3,2,5,0,0,0,1,1,2,+2,0
Cleanthony Early,5:58,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,1,0,-1,0
Kevin Seraphin,4:48,0,2,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,1,0,-8,0
Sasha Vujacic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Carmelo Anthony,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,32,82,.390,5,16,.313,15,16,.938,9,35,44,19,5,7,11,17,84,nan,0
LeBron James,37:43,9,22,.409,0,3,.000,6,7,.857,1,8,9,5,0,0,1,2,24,+7,1
Kevin Love,34:07,8,17,.471,2,6,.333,5,7,.714,2,11,13,2,0,0,1,1,23,+6,1
J.R. Smith,24:56,2,7,.286,0,2,.000,0,0,nan,0,0,0,3,3,0,1,3,4,+1,1
Kyrie Irving,18:57,1,7,.143,0,1,.000,3,3,1.000,1,0,1,4,0,0,2,2,5,-5,1
Timofey Mozgov,13:41,3,6,.500,0,0,nan,0,0,nan,2,2,4,1,0,1,0,0,6,-3,1
Matthew Dellavedova,30:50,3,8,.375,1,4,.250,0,0,nan,0,0,0,7,1,0,1,2,7,+9,1
Tristan Thompson,29:28,2,5,.400,0,0,nan,6,6,1.000,7,7,14,0,0,0,0,1,10,+7,1
Iman Shumpert,26:30,2,7,.286,2,5,.400,2,2,1.000,1,3,4,1,1,2,0,2,8,+15,1
Mo Williams,14:53,2,4,.500,0,1,.000,0,0,nan,0,2,2,0,1,1,1,2,4,-3,1
James Jones,4:32,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-1,1
Richard Jefferson,4:23,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,+2,1
Anderson Varejao,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Jared Cunningham,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,32,82,.390,5,16,.313,15,16,.938,9,35,44,19,5,7,11,17,84,nan,240,1
