Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Marcus Morris,31:19,3,11,.273,1,4,.250,0,0,nan,1,2,3,4,1,0,0,0,7,-26,0
Kentavious Caldwell-Pope,28:23,4,12,.333,1,3,.333,0,0,nan,0,1,1,1,0,0,0,1,9,-28,0
Andre Drummond,26:45,4,12,.333,0,0,nan,0,0,nan,3,7,10,2,1,1,2,0,8,-28,0
Ish Smith,23:28,1,9,.111,0,0,nan,2,2,1.000,1,2,3,6,1,1,1,0,4,-22,0
Tobias Harris,20:23,3,10,.300,1,3,.333,2,2,1.000,0,2,2,0,0,0,1,2,9,-18,0
Jon Leuer,22:22,5,12,.417,1,2,.500,4,4,1.000,3,4,7,0,0,0,0,0,15,-8,0
Darrun Hilliard,19:37,1,6,.167,1,2,.500,4,6,.667,0,1,1,3,0,0,0,4,7,+5,0
Beno Udrih,16:31,2,7,.286,0,1,.000,2,2,1.000,0,2,2,3,0,0,0,2,6,-5,0
Stanley Johnson,16:13,2,3,.667,0,1,.000,1,2,.500,0,3,3,1,2,1,0,4,5,+6,0
Aron Baynes,15:06,1,3,.333,0,0,nan,2,2,1.000,1,6,7,2,0,0,1,1,4,+3,0
Reggie Bullock,8:01,2,4,.500,1,3,.333,0,0,nan,0,0,0,0,0,0,1,0,5,+4,0
Boban Marjanovic,6:09,1,4,.250,0,0,nan,0,0,nan,2,3,5,0,0,1,1,1,2,+2,0
Henry Ellenson,5:43,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,0,0
Team Totals,240,29,93,.312,6,19,.316,17,20,.850,11,33,44,23,5,4,7,15,81,nan,0
Tristan Thompson,29:41,3,8,.375,0,1,.000,2,2,1.000,1,13,14,2,0,4,0,1,8,+24,1
Kyrie Irving,28:31,11,15,.733,3,4,.750,0,0,nan,0,2,2,11,1,0,0,1,25,+24,1
LeBron James,28:03,9,14,.643,1,3,.333,2,3,.667,0,3,3,3,0,1,2,1,21,+21,1
Kevin Love,27:00,5,10,.500,0,1,.000,2,2,1.000,1,12,13,1,0,0,4,1,12,+31,1
J.R. Smith,25:01,3,7,.429,3,6,.500,0,0,nan,0,1,1,2,2,1,1,0,9,+26,1
Mike Dunleavy,18:50,2,3,.667,1,2,.500,0,0,nan,0,5,5,0,0,1,2,1,5,+2,1
Richard Jefferson,18:08,0,3,.000,0,1,.000,0,0,nan,0,2,2,0,0,0,0,0,0,+8,1
Iman Shumpert,16:50,3,5,.600,2,3,.667,1,1,1.000,0,0,0,2,0,0,0,2,9,-1,1
Jordan McRae,15:12,2,7,.286,1,1,1.000,2,2,1.000,0,2,2,3,0,0,1,1,7,-12,1
DeAndre Liggins,12:00,1,3,.333,0,0,nan,2,2,1.000,1,3,4,2,0,0,2,3,4,-3,1
Chris Andersen,9:16,0,5,.000,0,1,.000,2,2,1.000,2,2,4,0,1,1,1,2,2,-10,1
Channing Frye,9:03,0,1,.000,0,1,.000,0,0,nan,0,2,2,0,0,0,0,1,0,+9,1
James Jones,2:25,1,2,.500,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,2,-4,1
240,29,93,.312,6,19,.316,17,20,.850,11,33,44,23,5,4,7,15,81,nan,240,1
