Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:53,11,20,.550,0,1,.000,5,7,.714,2,4,6,10,3,1,3,2,27,+15,0
Chris Bosh,36:53,9,17,.529,0,0,nan,6,6,1.000,1,10,11,1,1,0,4,2,24,+21,0
Dwyane Wade,34:23,14,21,.667,0,3,.000,4,5,.800,2,3,5,2,2,2,4,2,32,+24,0
Mike Bibby,30:06,2,5,.400,2,4,.500,3,5,.600,1,4,5,7,0,0,0,0,9,+16,0
Erick Dampier,16:52,1,1,1.000,0,0,nan,1,2,.500,1,3,4,2,0,0,1,2,3,+34,0
James Jones,27:41,3,3,1.000,1,1,1.000,0,0,nan,0,2,2,0,0,0,1,3,7,-8,0
Eddie House,20:09,2,7,.286,1,4,.250,2,2,1.000,0,3,3,3,2,0,1,2,7,+2,0
Joel Anthony,14:59,0,1,.000,0,0,nan,1,1,1.000,1,3,4,0,0,0,1,4,1,+1,0
Juwan Howard,12:45,0,1,.000,0,0,nan,1,2,.500,1,3,4,1,0,0,1,2,1,-6,0
Dexter Pittman,2:15,0,1,.000,0,0,nan,0,0,nan,0,2,2,0,0,0,2,1,0,-1,0
Zydrunas Ilgauskas,1:04,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,0
Team Totals,240,42,77,.545,4,13,.308,23,30,.767,9,37,46,26,8,3,18,20,111,nan,0
Kevin Love,35:34,5,12,.417,0,1,.000,8,10,.800,3,4,7,3,0,1,0,1,18,-17,1
Luke Ridnour,34:59,5,11,.455,3,5,.600,1,2,.500,0,3,3,9,3,0,6,2,14,-15,1
Michael Beasley,28:36,6,11,.545,1,3,.333,0,0,nan,0,1,1,1,0,0,3,6,13,-30,1
Wesley Johnson,21:23,2,9,.222,0,3,.000,2,3,.667,0,2,2,0,2,1,2,0,6,-24,1
Darko Milicic,9:28,1,4,.250,0,0,nan,0,0,nan,1,2,3,0,0,0,0,1,2,-10,1
Martell Webster,28:43,8,12,.667,4,5,.800,2,2,1.000,2,4,6,0,0,0,1,4,22,-1,1
Wayne Ellington,26:21,2,6,.333,1,2,.500,0,0,nan,0,1,1,0,0,0,0,2,5,+14,1
Anthony Tolliver,21:13,2,3,.667,1,2,.500,0,0,nan,0,3,3,0,1,0,0,3,5,+18,1
Anthony Randolph,14:22,2,7,.286,0,0,nan,0,0,nan,0,4,4,1,0,1,0,3,4,-12,1
Jonny Flynn,13:01,1,4,.250,0,2,.000,1,2,.500,0,0,0,1,0,0,2,1,3,-4,1
Nikola Pekovic,3:23,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,1,0,-11,1
Lazar Hayward,2:57,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,1,0,0,0,0,-3,1
240,42,77,.545,4,13,.308,23,30,.767,9,37,46,26,8,3,18,20,111,nan,240,1
