Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Rashard Lewis,43:09,6,15,.400,4,7,.571,7,9,.778,0,5,5,1,2,0,0,3,23,+3,0
Hedo Turkoglu,40:24,9,17,.529,2,4,.500,1,2,.500,1,1,2,4,1,0,2,5,21,-2,0
Dwight Howard,38:06,3,8,.375,0,0,nan,4,8,.500,4,14,18,4,1,2,4,4,10,-5,0
Courtney Lee,33:32,4,9,.444,1,3,.333,2,2,1.000,0,0,0,1,0,0,3,2,11,-6,0
Rafer Alston,28:30,1,7,.143,0,3,.000,2,2,1.000,0,1,1,2,1,2,1,3,4,+3,0
Mickael Pietrus,17:01,4,5,.800,2,3,.667,0,0,nan,1,0,1,0,0,2,1,4,10,0,0
Anthony Johnson,15:50,2,4,.500,0,1,.000,1,2,.500,0,0,0,4,1,0,0,1,5,0,0
Marcin Gortat,9:54,2,2,1.000,0,0,nan,0,0,nan,1,2,3,0,0,1,0,2,4,+4,0
J.J. Redick,9:47,3,4,.750,1,2,.500,0,0,nan,0,0,0,0,0,0,1,1,7,+2,0
Tony Battie,3:47,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,0
Team Totals,240,34,71,.479,10,23,.435,17,25,.680,7,23,30,16,6,7,12,25,95,nan,0
Delonte West,45:34,4,7,.571,1,4,.250,3,3,1.000,0,5,5,1,1,1,1,3,12,+10,1
LeBron James,42:32,12,23,.522,1,3,.333,10,12,.833,2,2,4,5,1,0,6,3,35,-7,1
Mo Williams,42:13,7,21,.333,1,6,.167,4,5,.800,0,5,5,5,1,0,3,3,19,0,1
Zydrunas Ilgauskas,32:14,5,13,.385,0,2,.000,2,2,1.000,4,11,15,2,0,2,1,2,12,+8,1
Anderson Varejao,29:33,2,5,.400,0,0,nan,0,1,.000,1,3,4,1,1,1,1,4,4,-12,1
Sasha Pavlovic,21:58,4,7,.571,1,3,.333,0,1,.000,0,1,1,2,1,0,0,3,9,-1,1
Ben Wallace,16:33,0,0,nan,0,0,nan,0,0,nan,1,1,2,1,0,0,0,1,0,-3,1
Joe Smith,8:51,1,1,1.000,1,1,1.000,2,2,1.000,0,2,2,0,0,0,0,5,5,+14,1
Daniel Gibson,0:16,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
Tarence Kinsey,0:16,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
240,34,71,.479,10,23,.435,17,25,.680,7,23,30,16,6,7,12,25,95,nan,240,1
