Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,43:00,8,21,.381,2,5,.400,11,13,.846,2,4,6,6,3,0,2,0,29,-14,0
Eric Williams,32:00,7,13,.538,1,3,.333,6,6,1.000,1,2,3,3,1,0,0,3,21,-15,0
Zydrunas Ilgauskas,24:00,3,9,.333,0,0,nan,3,3,1.000,4,5,9,2,0,5,2,4,9,-14,0
Carlos Boozer,22:00,3,5,.600,0,0,nan,2,2,1.000,4,6,10,2,0,0,1,2,8,-4,0
Dajuan Wagner,19:00,3,8,.375,0,1,.000,0,0,nan,0,0,0,0,0,0,1,4,6,-5,0
Darius Miles,27:00,8,12,.667,0,1,.000,2,3,.667,2,2,4,0,2,1,1,1,18,-14,0
DeSagana Diop,20:00,3,9,.333,0,0,nan,0,0,nan,4,3,7,2,1,0,1,3,6,-1,0
Ira Newble,18:00,0,2,.000,0,0,nan,0,0,nan,0,0,0,1,1,0,0,1,0,-9,0
Jason Kapono,17:00,0,3,.000,0,1,.000,0,0,nan,0,4,4,1,1,0,0,2,0,-2,0
Kevin Ollie,14:00,1,2,.500,0,0,nan,3,3,1.000,0,0,0,1,0,0,3,0,5,-5,0
Tony Battie,4:00,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,1,0,-2,0
Team Totals,240,36,85,.424,3,12,.250,27,30,.900,17,26,43,18,9,6,11,21,102,nan,0
Clifford Robinson,43:00,11,19,.579,7,8,.875,6,7,.857,2,6,8,4,1,3,0,2,35,+26,1
Jason Richardson,39:00,10,18,.556,2,3,.667,3,5,.600,1,1,2,2,2,0,2,2,25,+12,1
Erick Dampier,36:00,4,10,.400,0,0,nan,10,12,.833,5,6,11,2,0,1,1,3,18,+18,1
Speedy Claxton,33:00,5,9,.556,0,0,nan,1,2,.500,2,5,7,11,3,0,2,3,11,+10,1
Mike Dunleavy,29:00,4,7,.571,1,1,1.000,0,2,.000,1,8,9,5,1,0,2,2,9,+5,1
Calbert Cheaney,28:00,6,9,.667,0,0,nan,0,0,nan,0,3,3,3,0,0,0,4,12,+14,1
Avery Johnson,15:00,2,5,.400,0,0,nan,1,2,.500,0,2,2,2,1,0,2,0,5,+7,1
Mickael Pietrus,12:00,1,3,.333,0,1,.000,2,2,1.000,2,1,3,0,1,1,1,2,4,-2,1
Adonal Foyle,4:00,0,2,.000,0,0,nan,0,0,nan,2,1,3,0,0,1,1,0,0,-3,1
Popeye Jones,1:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
240,36,85,.424,3,12,.250,27,30,.900,17,26,43,18,9,6,11,21,102,nan,240,1
