Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Nerlens Noel,31:16,5,10,.500,0,0,nan,5,11,.455,4,8,12,1,1,1,1,3,15,-15,0
Jahlil Okafor,25:19,3,11,.273,0,0,nan,3,4,.750,4,4,8,0,0,0,1,2,9,-15,0
Isaiah Canaan,21:12,2,9,.222,2,6,.333,0,0,nan,0,2,2,0,1,0,1,3,6,-26,0
Robert Covington,20:30,2,9,.222,1,6,.167,0,0,nan,1,2,3,0,1,0,1,3,5,-12,0
Kendall Marshall,17:59,3,7,.429,0,2,.000,2,2,1.000,0,2,2,4,0,0,3,1,8,-18,0
JaKarr Sampson,23:43,4,7,.571,0,0,nan,2,4,.500,1,6,7,2,0,0,1,1,10,-2,0
Jerami Grant,22:08,2,9,.222,0,1,.000,2,2,1.000,2,0,2,1,0,1,0,4,6,+2,0
Hollis Thompson,21:56,2,6,.333,2,3,.667,0,0,nan,1,1,2,0,0,0,2,2,6,-17,0
T.J. McConnell,15:02,4,6,.667,0,0,nan,2,2,1.000,1,4,5,3,1,0,3,1,10,+3,0
Tony Wroten,14:59,2,8,.250,0,4,.000,2,2,1.000,0,3,3,3,0,0,3,1,6,-7,0
Richaun Holmes,13:56,1,4,.250,0,2,.000,3,3,1.000,1,1,2,1,1,0,2,1,5,-9,0
Nik Stauskas,12:00,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,1,0,1,0,0,+6,0
Team Totals,240,30,86,.349,5,24,.208,21,30,.700,16,33,49,15,6,2,19,22,86,nan,0
LeBron James,25:19,10,17,.588,0,3,.000,3,4,.750,0,5,5,4,3,1,2,0,23,+33,1
Timofey Mozgov,23:59,3,6,.500,0,1,.000,2,2,1.000,1,6,7,1,0,1,0,2,8,+14,1
J.R. Smith,21:51,3,5,.600,1,1,1.000,1,1,1.000,0,2,2,4,1,0,0,1,8,+29,1
Kevin Love,21:36,2,4,.500,1,2,.500,5,6,.833,0,5,5,1,1,0,2,4,10,+12,1
Kyrie Irving,17:04,5,12,.417,2,2,1.000,0,0,nan,0,1,1,4,2,0,1,1,12,+16,1
Matthew Dellavedova,22:48,7,10,.700,4,6,.667,2,2,1.000,0,0,0,2,2,2,4,1,20,+13,1
Richard Jefferson,22:41,3,6,.500,3,5,.600,0,0,nan,0,1,1,1,0,0,0,3,9,-11,1
Tristan Thompson,21:43,2,4,.500,0,0,nan,2,2,1.000,2,4,6,1,0,1,0,2,6,+36,1
James Jones,15:49,1,5,.200,0,2,.000,0,0,nan,0,5,5,1,0,1,0,1,2,-9,1
Iman Shumpert,15:40,1,5,.200,0,1,.000,1,2,.500,0,2,2,4,1,0,0,0,3,+3,1
Anderson Varejao,12:53,0,4,.000,0,0,nan,0,0,nan,1,2,3,1,1,0,0,3,0,-9,1
Jared Cunningham,12:41,1,4,.250,0,2,.000,1,2,.500,0,1,1,1,0,0,0,0,3,-6,1
Sasha Kaun,5:56,2,3,.667,0,0,nan,0,0,nan,2,0,2,0,0,0,1,1,4,-11,1
240,30,86,.349,5,24,.208,21,30,.700,16,33,49,15,6,2,19,22,86,nan,240,1
