Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,45:52,14,22,.636,2,7,.286,2,5,.400,0,7,7,5,4,0,9,2,32,+5,0
Eric Snow,38:39,5,8,.625,0,0,nan,2,2,1.000,0,1,1,11,0,0,2,5,12,+20,0
Larry Hughes,31:20,7,16,.438,1,6,.167,0,2,.000,0,4,4,1,1,0,3,0,15,-7,0
Zydrunas Ilgauskas,25:14,5,12,.417,0,0,nan,4,7,.571,3,8,11,3,1,2,4,3,14,+7,0
Drew Gooden,14:35,1,3,.333,0,0,nan,0,2,.000,1,3,4,1,0,1,3,2,2,-17,0
Anderson Varejao,32:27,4,8,.500,0,0,nan,4,5,.800,6,6,12,2,2,1,2,5,12,+3,0
Sasha Pavlovic,28:26,5,9,.556,2,4,.500,1,1,1.000,1,5,6,1,0,1,1,2,13,-1,0
Donyell Marshall,16:08,0,4,.000,0,2,.000,1,2,.500,0,3,3,0,1,2,0,1,1,+5,0
David Wesley,15:09,2,4,.500,1,3,.333,0,2,.000,1,5,6,2,2,0,2,0,5,+12,0
Damon Jones,14:28,0,3,.000,0,2,.000,0,0,nan,0,2,2,2,0,0,1,1,0,-13,0
Daniel Gibson,2:43,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,0,-4,0
Team Totals,265,43,90,.478,6,25,.240,14,28,.500,12,45,57,28,11,7,27,21,106,nan,0
Stephen Jackson,48:43,10,25,.400,5,10,.500,4,6,.667,2,5,7,5,5,0,6,1,29,+3,1
Mickael Pietrus,38:02,3,8,.375,1,3,.333,0,0,nan,2,2,4,1,1,1,2,5,7,-3,1
Al Harrington,37:49,4,21,.190,2,5,.400,4,4,1.000,6,6,12,3,3,0,4,5,14,-12,1
Monta Ellis,36:33,6,15,.400,1,2,.500,3,4,.750,0,2,2,8,2,1,2,0,16,-15,1
Andris Biedrins,26:22,4,6,.667,0,0,nan,0,0,nan,1,8,9,0,0,1,1,6,8,+3,1
Matt Barnes,33:29,5,11,.455,2,5,.400,0,2,.000,0,7,7,5,2,0,3,4,12,+6,1
Sarunas Jasikevicius,20:50,4,7,.571,1,3,.333,1,2,.500,0,1,1,4,2,0,0,0,10,+9,1
Adonal Foyle,12:48,2,2,1.000,0,0,nan,0,0,nan,0,2,2,2,0,3,0,2,4,-6,1
Kelenna Azubuike,10:24,1,3,.333,0,0,nan,2,3,.667,0,1,1,1,1,0,1,1,4,+5,1
265,43,90,.478,6,25,.240,14,28,.500,12,45,57,28,11,7,27,21,106,nan,265,1
