Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kawhi Leonard,39:16,10,13,.769,3,6,.500,6,7,.857,1,3,4,2,2,2,1,4,29,+19,0
Boris Diaw,37:17,3,6,.500,1,2,.500,2,4,.500,0,5,5,3,1,1,2,3,9,+20,0
Tony Parker,33:02,4,10,.400,1,3,.333,6,6,1.000,0,1,1,4,2,0,1,4,15,+12,0
Tim Duncan,30:10,4,7,.571,0,0,nan,6,8,.750,2,4,6,2,0,0,4,2,14,+8,0
Danny Green,21:19,7,8,.875,1,2,.500,0,1,.000,0,1,1,3,5,1,2,4,15,+14,0
Manu Ginobili,27:13,4,8,.500,1,3,.333,2,2,1.000,0,3,3,1,1,0,1,4,11,+9,0
Tiago Splitter,15:52,2,3,.667,0,0,nan,2,2,1.000,2,2,4,1,0,0,1,3,6,+11,0
Patty Mills,15:11,2,5,.400,1,3,.333,0,0,nan,0,2,2,4,1,0,0,0,5,+10,0
Matt Bonner,9:45,0,0,nan,0,0,nan,2,2,1.000,0,1,1,1,0,0,0,0,2,-5,0
Marco Belinelli,6:08,1,3,.333,1,1,1.000,0,0,nan,0,1,1,0,0,0,0,1,3,-4,0
Aron Baynes,1:36,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,0,0
Jeff Ayres,1:36,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,0,0
Cory Joseph,1:35,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+1,0
Team Totals,240,38,64,.594,9,20,.450,26,32,.813,5,24,29,21,12,4,12,25,111,nan,0
LeBron James,39:49,9,14,.643,2,4,.500,2,3,.667,1,4,5,7,5,0,7,5,22,-21,1
Dwyane Wade,36:22,8,12,.667,0,1,.000,6,8,.750,1,3,4,2,2,0,5,2,22,-9,1
Chris Bosh,34:22,4,4,1.000,1,1,1.000,0,0,nan,0,3,3,0,0,0,0,4,9,-18,1
Rashard Lewis,33:26,5,7,.714,4,5,.800,0,0,nan,0,4,4,0,0,0,0,3,14,-10,1
Mario Chalmers,21:41,0,5,.000,0,3,.000,2,2,1.000,0,2,2,4,0,0,3,4,2,-2,1
Ray Allen,28:27,3,8,.375,2,4,.500,3,3,1.000,1,1,2,3,0,0,3,3,11,-19,1
Chris Andersen,19:43,0,1,.000,0,0,nan,3,4,.750,2,3,5,0,1,1,0,1,3,-11,1
Norris Cole,17:44,3,9,.333,1,2,.500,1,2,.500,0,0,0,1,0,0,2,1,8,-9,1
James Jones,2:02,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,3,0,+4,1
Toney Douglas,1:36,0,1,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,0,0,1,0,1
Udonis Haslem,1:36,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Shane Battier,1:36,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Greg Oden,1:36,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
240,38,64,.594,9,20,.450,26,32,.813,5,24,29,21,12,4,12,25,111,nan,240,1
