Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kentavious Caldwell-Pope,26:37,3,10,.300,0,2,.000,5,5,1.000,1,1,2,3,1,0,0,1,11,-29,0
Andre Drummond,26:37,4,12,.333,0,1,.000,0,0,nan,5,9,14,1,0,0,1,2,8,-29,0
Tobias Harris,25:56,6,11,.545,1,4,.250,4,5,.800,1,1,2,2,1,0,0,2,17,-17,0
Marcus Morris,24:20,5,9,.556,1,2,.500,2,2,1.000,2,5,7,0,0,0,0,2,13,-14,0
Reggie Jackson,20:23,3,13,.231,0,1,.000,0,0,nan,0,1,1,5,1,0,1,2,6,-11,0
Stanley Johnson,23:40,1,10,.100,1,4,.250,2,2,1.000,0,1,1,3,1,0,2,3,5,-18,0
Jon Leuer,22:04,3,6,.500,0,0,nan,2,2,1.000,2,5,7,1,0,0,0,2,8,-15,0
Reggie Bullock,21:23,2,6,.333,1,4,.250,1,1,1.000,0,2,2,1,1,0,1,1,6,-3,0
Ish Smith,20:39,6,12,.500,0,0,nan,0,0,nan,0,1,1,3,1,0,2,2,12,-19,0
Aron Baynes,19:25,2,6,.333,0,0,nan,0,0,nan,5,1,6,1,0,1,1,2,4,-9,0
Darrun Hilliard,6:58,1,2,.500,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,2,-2,0
Boban Marjanovic,1:58,1,2,.500,0,0,nan,2,2,1.000,0,1,1,0,0,0,0,0,4,+6,0
Beno Udrih,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,37,99,.374,4,19,.211,18,19,.947,16,29,45,20,6,1,8,19,96,nan,0
Iman Shumpert,35:55,8,13,.615,2,3,.667,0,0,nan,0,5,5,0,0,0,0,1,18,+17,1
Kyrie Irving,30:14,9,14,.643,4,4,1.000,4,4,1.000,1,0,1,6,0,0,2,1,26,+30,1
LeBron James,28:24,6,12,.500,0,2,.000,4,5,.800,0,11,11,12,0,0,2,0,16,+22,1
Tristan Thompson,26:23,2,4,.500,0,0,nan,0,0,nan,2,7,9,2,1,2,1,2,4,+20,1
Richard Jefferson,25:35,5,9,.556,4,7,.571,2,3,.667,0,2,2,1,2,0,1,2,16,+19,1
J.R. Smith,22:47,4,5,.800,3,4,.750,1,2,.500,0,5,5,1,1,0,1,2,12,+13,1
Derrick Williams,21:22,4,8,.500,3,5,.600,2,4,.500,0,0,0,1,0,0,0,2,13,+13,1
Channing Frye,20:29,2,4,.500,2,3,.667,0,0,nan,0,3,3,1,0,1,0,2,6,+16,1
Deron Williams,13:39,6,6,1.000,1,1,1.000,0,0,nan,0,2,2,3,0,0,1,3,13,+14,1
DeAndre Liggins,6:58,0,0,nan,0,0,nan,2,2,1.000,0,2,2,2,0,0,1,1,2,+2,1
James Jones,6:16,0,1,.000,0,1,.000,2,3,.667,0,1,1,0,0,0,0,0,2,0,1
Larry Sanders,1:58,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,0,-6,1
Kyle Korver,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,37,99,.374,4,19,.211,18,19,.947,16,29,45,20,6,1,8,19,96,nan,240,1
