Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Baron Davis,35:38,12,21,.571,4,7,.571,2,3,.667,0,0,0,7,1,0,3,3,30,-26,0
DeAndre Jordan,35:23,4,6,.667,0,0,nan,3,7,.429,5,8,13,1,0,1,3,2,11,-24,0
Marcus Camby,32:45,1,7,.143,0,0,nan,0,0,nan,2,10,12,1,0,0,0,1,2,-18,0
Eric Gordon,32:34,5,16,.313,0,3,.000,2,3,.667,1,2,3,4,1,1,0,1,12,-11,0
Rasual Butler,29:35,2,9,.222,1,6,.167,0,0,nan,0,1,1,1,0,0,1,2,5,-13,0
Al Thornton,24:35,3,6,.500,0,1,.000,2,2,1.000,1,3,4,0,2,0,1,3,8,-12,0
Craig Smith,23:31,5,8,.625,0,0,nan,1,2,.500,3,1,4,1,0,0,3,3,11,-10,0
Mardy Collins,13:44,2,6,.333,1,1,1.000,2,2,1.000,1,2,3,2,1,0,0,1,7,-3,0
Ricky Davis,7:56,1,3,.333,1,1,1.000,0,0,nan,0,1,1,0,0,0,0,1,3,-7,0
Bobby Brown,2:28,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,0
Steve Novak,1:53,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,+2,0
Team Totals,240,35,83,.422,7,19,.368,12,19,.632,13,29,42,17,5,2,11,17,89,nan,0
LeBron James,39:55,10,20,.500,5,6,.833,7,8,.875,1,2,3,11,1,0,1,1,32,+15,1
Daniel Gibson,33:43,5,10,.500,4,5,.800,0,0,nan,0,2,2,6,0,0,3,3,14,+18,1
Shaquille O'Neal,30:46,7,12,.583,0,0,nan,2,2,1.000,4,8,12,3,0,1,2,4,16,+18,1
Anthony Parker,24:33,1,3,.333,1,2,.500,2,2,1.000,0,3,3,2,0,0,0,3,5,+13,1
J.J. Hickson,18:28,1,4,.250,0,0,nan,3,4,.750,1,2,3,1,0,0,1,1,5,+9,1
Anderson Varejao,30:10,5,6,.833,0,0,nan,1,4,.250,0,7,7,0,3,2,3,2,11,+14,1
Jawad Williams,20:24,4,8,.500,2,5,.400,2,2,1.000,0,2,2,2,0,0,1,1,12,+6,1
Jamario Moon,19:38,5,8,.625,2,5,.400,0,0,nan,0,5,5,1,1,0,0,0,12,+16,1
Zydrunas Ilgauskas,14:06,1,5,.200,1,1,1.000,0,0,nan,1,4,5,2,0,1,0,1,3,+6,1
Danny Green,3:21,1,2,.500,1,2,.500,1,2,.500,0,1,1,0,1,1,0,0,4,+4,1
Darnell Jackson,2:28,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,+3,1
Cedric Jackson,2:28,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+3,1
240,35,83,.422,7,19,.368,12,19,.632,13,29,42,17,5,2,11,17,89,nan,240,1
