Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
JaKarr Sampson,32:57,3,6,.500,0,0,nan,0,0,nan,4,12,16,0,1,0,0,3,6,+2,0
Zach Randolph,31:55,8,20,.400,2,3,.667,0,0,nan,2,8,10,6,3,0,0,4,18,+1,0
George Hill,30:02,4,10,.400,2,6,.333,0,0,nan,0,5,5,3,1,2,1,1,10,+1,0
De'Aaron Fox,28:50,3,6,.500,0,1,.000,0,1,.000,0,1,1,2,0,1,4,1,6,-3,0
Garrett Temple,19:04,2,7,.286,1,5,.200,0,1,.000,0,0,0,2,2,0,0,1,5,-3,0
Buddy Hield,25:43,7,13,.538,2,6,.333,1,1,1.000,0,4,4,3,3,1,3,3,17,-3,0
Frank Mason,19:10,4,6,.667,1,2,.500,6,10,.600,0,2,2,2,3,0,2,2,15,-3,0
Vince Carter,18:32,2,3,.667,1,2,.500,0,0,nan,0,0,0,1,0,1,0,0,5,-9,0
Bogdan Bogdanovic,17:41,2,8,.250,1,7,.143,0,0,nan,1,1,2,5,2,0,2,4,5,-6,0
Kosta Koufos,16:06,4,7,.571,0,0,nan,0,0,nan,2,3,5,1,0,0,0,1,8,-7,0
Jack Cooley,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Georgios Papagiannis,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,39,86,.453,10,32,.313,7,13,.538,9,36,45,25,15,5,12,20,95,nan,0
LeBron James,41:03,12,18,.667,5,8,.625,3,6,.500,2,9,11,9,3,2,7,0,32,+2,1
J.R. Smith,33:36,2,7,.286,2,6,.333,0,0,nan,1,4,5,4,0,0,1,3,6,0,1
Kevin Love,29:52,7,16,.438,1,6,.167,3,3,1.000,1,12,13,1,1,0,2,1,18,-3,1
Jae Crowder,23:52,2,6,.333,0,3,.000,0,0,nan,0,2,2,1,0,0,0,1,4,-2,1
Jose Calderon,15:14,0,4,.000,0,2,.000,0,0,nan,0,0,0,1,1,0,0,0,0,0,1
Kyle Korver,25:52,5,9,.556,4,8,.500,1,2,.500,0,3,3,2,0,0,1,2,15,+10,1
Dwyane Wade,24:45,1,5,.200,0,1,.000,2,6,.333,1,2,3,6,0,0,3,0,4,+7,1
Jeff Green,24:03,6,8,.750,1,1,1.000,4,4,1.000,2,1,3,1,0,1,0,0,17,+5,1
Channing Frye,17:52,2,4,.500,1,3,.333,0,0,nan,0,3,3,3,0,0,1,1,5,+8,1
Cedi Osman,3:51,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,2,0,+3,1
Ante Zizic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,39,86,.453,10,32,.313,7,13,.538,9,36,45,25,15,5,12,20,95,nan,240,1
