Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,39:45,14,25,.560,3,8,.375,5,8,.625,3,3,6,5,0,1,2,1,36,+25,0
Kevin Love,35:51,6,14,.429,1,5,.200,1,4,.250,6,11,17,3,0,0,2,1,14,+4,0
Kyrie Irving,32:35,4,16,.250,2,8,.250,2,3,.667,1,3,4,4,2,0,3,2,12,+7,0
J.R. Smith,23:00,2,7,.286,1,6,.167,0,0,nan,0,1,1,2,1,0,0,3,5,-6,0
Timofey Mozgov,16:35,7,10,.700,0,0,nan,0,0,nan,2,2,4,0,0,1,0,4,14,-2,0
Tristan Thompson,31:25,1,2,.500,0,0,nan,2,2,1.000,4,9,13,0,0,4,0,1,4,+18,0
Iman Shumpert,21:15,4,6,.667,1,2,.500,0,0,nan,0,2,2,0,2,0,4,1,9,-6,0
Matthew Dellavedova,19:46,3,5,.600,2,3,.667,2,2,1.000,0,1,1,1,1,0,0,2,10,+17,0
Shawn Marion,11:03,0,1,.000,0,0,nan,0,0,nan,2,2,4,1,0,0,2,3,0,+9,0
Mike Miller,7:39,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,2,0,0,1,0,+11,0
James Jones,1:06,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,+3,0
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,42,87,.483,10,32,.313,12,19,.632,18,34,52,16,8,6,13,19,106,nan,0
Lorenzo Brown,47:55,0,5,.000,0,1,.000,1,2,.500,1,5,6,9,0,0,3,3,1,-16,1
Andrew Wiggins,43:12,14,25,.560,3,4,.750,2,3,.667,1,0,1,1,4,0,1,1,33,-8,1
Thaddeus Young,38:05,9,13,.692,1,1,1.000,0,0,nan,2,1,3,1,0,0,1,3,19,-15,1
Kevin Martin,37:28,6,19,.316,1,4,.250,1,2,.500,1,5,6,1,1,0,2,1,14,-11,1
Nikola Pekovic,27:32,4,11,.364,0,0,nan,6,6,1.000,3,9,12,3,0,0,2,1,14,-12,1
Gorgui Dieng,20:28,0,3,.000,0,0,nan,4,6,.667,3,0,3,3,1,1,0,2,4,-4,1
Anthony Bennett,12:31,0,0,nan,0,0,nan,0,0,nan,0,1,1,1,0,0,1,2,0,-3,1
Chase Budinger,10:37,1,5,.200,1,3,.333,2,2,1.000,1,2,3,0,0,0,2,0,5,-5,1
Glenn Robinson,1:06,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,1
Troy Daniels,1:06,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-3,1
Mo Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Ricky Rubio,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Zach LaVine,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,42,87,.483,10,32,.313,12,19,.632,18,34,52,16,8,6,13,19,106,nan,240,1
