Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Trevor Ariza,30:04,4,12,.333,1,4,.250,0,0,nan,1,2,3,7,1,0,2,3,9,-29,0
Jarrett Jack,27:11,5,11,.455,0,2,.000,4,5,.800,0,0,0,2,2,0,2,0,14,-22,0
Emeka Okafor,26:51,6,7,.857,0,0,nan,1,2,.500,1,1,2,1,1,0,0,2,13,-18,0
Marco Belinelli,18:59,2,6,.333,1,2,.500,0,2,.000,0,5,5,1,1,0,2,2,5,-6,0
Jason Smith,18:28,2,3,.667,0,0,nan,1,2,.500,0,1,1,0,0,0,0,4,5,-10,0
Greivis Vasquez,24:35,5,9,.556,0,2,.000,1,3,.333,0,2,2,4,0,0,1,2,11,-1,0
Carl Landry,23:53,6,8,.750,0,0,nan,2,3,.667,0,3,3,0,0,0,2,1,14,-14,0
Al-Farouq Aminu,23:30,3,7,.429,0,0,nan,0,0,nan,1,3,4,1,1,0,2,1,6,+5,0
Gustavo Ayon,18:01,4,6,.667,0,0,nan,0,0,nan,1,1,2,1,2,1,0,1,8,+9,0
Xavier Henry,15:06,1,4,.250,1,2,.500,0,0,nan,0,2,2,1,0,0,2,2,3,0,0
DaJuan Summers,9:22,2,2,1.000,1,1,1.000,2,2,1.000,0,1,1,0,0,0,0,0,7,+5,0
Carldell Johnson,4:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,2,1,0,0,1,0,+11,0
Team Totals,240,40,75,.533,4,13,.308,11,19,.579,4,21,25,20,9,1,13,19,95,nan,0
Chris Bosh,32:27,5,12,.417,0,0,nan,2,2,1.000,1,2,3,0,2,0,2,2,12,+2,1
LeBron James,29:44,8,12,.667,1,2,.500,5,7,.714,4,7,11,8,1,0,4,1,22,+29,1
Joel Anthony,24:16,3,3,1.000,0,0,nan,2,3,.667,2,4,6,0,0,1,1,1,8,+17,1
Dwyane Wade,24:11,8,15,.533,0,0,nan,6,6,1.000,1,2,3,5,2,0,0,1,22,+11,1
Mario Chalmers,23:58,4,7,.571,3,6,.500,0,0,nan,0,2,2,3,1,0,1,4,11,+23,1
Shane Battier,31:38,0,3,.000,0,2,.000,2,2,1.000,1,3,4,3,0,2,1,0,2,+11,1
Norris Cole,24:02,6,12,.500,0,1,.000,0,0,nan,0,2,2,4,0,0,3,1,12,-9,1
Udonis Haslem,20:24,1,2,.500,0,0,nan,0,0,nan,1,4,5,0,0,0,1,1,2,+11,1
Mike Miller,17:36,6,8,.750,2,4,.500,0,1,.000,0,2,2,0,0,0,0,3,14,+8,1
Eddy Curry,4:00,2,3,.667,0,0,nan,0,0,nan,1,0,1,0,0,0,1,3,4,-11,1
Juwan Howard,4:00,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,1,0,0,-11,1
James Jones,3:44,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-11,1
240,40,75,.533,4,13,.308,11,19,.579,4,21,25,20,9,1,13,19,95,nan,240,1
