Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Tristan Thompson,42:12,5,7,.714,0,0,nan,4,7,.571,5,5,10,0,0,2,0,3,14,+8,0
LeBron James,38:02,12,26,.462,0,1,.000,7,8,.875,1,7,8,6,1,0,4,3,31,+3,0
Iman Shumpert,34:19,1,7,.143,0,3,.000,2,4,.500,1,6,7,2,1,1,2,3,4,+2,0
Kyrie Irving,27:19,4,10,.400,2,3,.667,0,1,.000,1,2,3,6,0,0,2,1,10,+2,0
Timofey Mozgov,23:40,5,9,.556,0,0,nan,0,0,nan,4,7,11,0,0,0,1,3,10,-4,0
J.R. Smith,35:47,10,16,.625,8,12,.667,0,0,nan,0,8,8,3,1,1,2,2,28,+8,0
Matthew Dellavedova,24:45,0,6,.000,0,4,.000,0,0,nan,0,2,2,3,1,0,1,3,0,+10,0
James Jones,13:56,0,3,.000,0,3,.000,0,0,nan,0,0,0,0,0,0,0,1,0,+11,0
Joe Harris,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Shawn Marion,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Kendrick Perkins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Mike Miller,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,37,84,.440,10,26,.385,13,20,.650,12,37,49,20,4,4,12,19,97,nan,0
Jeff Teague,38:36,11,24,.458,1,6,.167,4,4,1.000,0,3,3,4,2,0,3,2,27,+2,1
Paul Millsap,37:45,3,11,.273,0,3,.000,7,10,.700,3,4,7,3,0,1,3,6,13,+4,1
Al Horford,37:44,8,12,.667,0,1,.000,0,1,.000,1,6,7,2,0,0,1,2,16,+2,1
Kyle Korver,36:19,3,5,.600,2,4,.500,1,1,1.000,0,7,7,3,0,0,3,3,9,-7,1
DeMarre Carroll,34:34,2,7,.286,1,4,.250,0,0,nan,1,0,1,3,2,0,0,2,5,-6,1
Dennis Schroder,18:32,2,10,.200,0,3,.000,2,2,1.000,1,2,3,4,1,0,1,2,6,-13,1
Kent Bazemore,15:59,4,5,.800,0,1,.000,2,3,.667,0,4,4,0,0,1,0,0,10,0,1
Mike Muscala,10:34,1,2,.500,0,0,nan,0,0,nan,1,1,2,0,0,1,1,1,2,-12,1
Pero Antic,9:57,0,1,.000,0,1,.000,0,0,nan,0,3,3,0,1,0,0,2,0,-10,1
Elton Brand,nan,0,0,nan,0,0,nan,1,2,.500,0,0,0,0,0,0,0,1,1,0,1
John Jenkins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Mike Scott,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Shelvin Mack,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,37,84,.440,10,26,.385,13,20,.650,12,37,49,20,4,4,12,19,97,nan,240,1
