Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Gilbert Arenas,48:00,7,18,.389,3,8,.375,13,16,.813,1,3,4,1,1,1,4,4,30,+9,0
Antawn Jamison,41:00,2,9,.222,0,3,.000,12,17,.706,1,4,5,2,1,1,1,2,16,+15,0
Jared Jeffries,32:00,4,10,.400,0,1,.000,4,5,.800,0,2,2,1,2,0,1,2,12,+4,0
Brendan Haywood,30:00,5,6,.833,0,0,nan,5,6,.833,3,3,6,3,0,2,2,5,15,+8,0
Jarvis Hayes,24:00,6,11,.545,1,3,.333,0,0,nan,1,6,7,2,0,1,1,5,13,-4,0
Anthony Peeler,22:00,3,9,.333,3,4,.750,5,5,1.000,0,4,4,0,2,1,0,1,14,+3,0
Etan Thomas,16:00,2,5,.400,0,0,nan,0,0,nan,1,2,3,1,0,1,0,2,4,+2,0
Michael Ruffin,15:00,1,2,.500,0,0,nan,0,0,nan,1,3,4,2,0,0,1,0,2,+2,0
Laron Profit,10:00,0,2,.000,0,1,.000,0,0,nan,0,1,1,2,0,0,2,0,0,+5,0
Samaki Walker,2:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,0,0,+1,0
Team Totals,240,30,72,.417,7,20,.350,39,49,.796,8,28,36,14,6,7,13,21,106,nan,0
LeBron James,48:00,12,26,.462,1,1,1.000,6,10,.600,4,6,10,8,2,1,5,3,31,-9,1
Eric Snow,45:00,5,16,.313,0,3,.000,0,2,.000,1,7,8,10,1,0,2,5,10,-3,1
Drew Gooden,35:00,5,13,.385,0,2,.000,7,7,1.000,5,5,10,1,2,3,2,3,17,-12,1
Zydrunas Ilgauskas,29:00,5,11,.455,0,0,nan,1,2,.500,3,1,4,0,0,2,2,6,11,-3,1
Ira Newble,29:00,5,9,.556,0,0,nan,0,0,nan,1,4,5,0,0,0,3,5,10,+2,1
Lucious Harris,23:00,2,8,.250,1,3,.333,0,0,nan,0,0,0,1,1,0,1,1,5,-14,1
Anderson Varejao,18:00,2,4,.500,0,0,nan,0,0,nan,2,8,10,1,1,3,0,3,4,+7,1
Robert Traylor,13:00,4,7,.571,0,0,nan,1,2,.500,3,0,3,0,0,1,0,4,9,-13,1
240,30,72,.417,7,20,.350,39,49,.796,8,28,36,14,6,7,13,21,106,nan,240,1
