Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Monta Ellis,41:44,7,16,.438,2,6,.333,4,6,.667,0,3,3,4,1,0,5,4,20,-6,0
Dirk Nowitzki,35:39,8,12,.667,3,5,.600,9,10,.900,0,6,6,3,2,1,5,3,28,-1,0
Jose Calderon,35:29,4,10,.400,4,9,.444,0,0,nan,0,1,1,5,0,0,3,1,12,+10,0
Shawn Marion,30:32,4,6,.667,0,1,.000,0,0,nan,1,3,4,2,1,0,2,3,8,+8,0
Samuel Dalembert,20:18,2,5,.400,0,0,nan,0,0,nan,2,7,9,0,3,1,1,1,4,+6,0
Vince Carter,27:12,7,12,.583,3,6,.500,4,4,1.000,1,2,3,1,1,1,3,3,21,-15,0
DeJuan Blair,26:55,4,10,.400,0,0,nan,1,1,1.000,2,5,7,5,3,2,1,3,9,-13,0
Jae Crowder,15:57,0,1,.000,0,1,.000,0,0,nan,0,1,1,1,0,1,1,2,0,-15,0
Gal Mekel,6:02,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,3,0,0,-6,0
Ricky Ledo,0:12,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,+2,0
Wayne Ellington,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Bernard James,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,37,74,.500,12,28,.429,18,21,.857,6,28,34,22,11,6,24,20,104,nan,0
LeBron James,36:58,14,18,.778,1,1,1.000,10,11,.909,0,6,6,4,1,0,6,0,39,0,1
Dwyane Wade,36:09,7,14,.500,0,0,nan,3,7,.429,1,4,5,8,8,0,0,2,17,-2,1
Chris Bosh,29:47,4,11,.364,0,1,.000,6,6,1.000,1,3,4,0,1,2,0,4,14,-9,1
Mario Chalmers,24:16,2,8,.250,0,3,.000,0,0,nan,0,2,2,3,1,1,4,3,4,-6,1
Shane Battier,23:46,1,4,.250,0,1,.000,2,2,1.000,1,4,5,0,2,1,0,2,4,-6,1
Rashard Lewis,28:36,4,6,.667,3,5,.600,0,0,nan,0,3,3,2,1,0,1,1,11,+15,1
Norris Cole,26:25,3,4,.750,1,2,.500,4,4,1.000,0,1,1,0,3,0,3,0,11,+12,1
Chris Andersen,18:13,2,4,.500,0,0,nan,0,0,nan,1,6,7,0,0,0,0,2,4,+15,1
Michael Beasley,15:50,3,5,.600,0,0,nan,0,0,nan,0,1,1,0,2,1,2,1,6,+11,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Udonis Haslem,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Roger Mason,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Joel Anthony,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,37,74,.500,12,28,.429,18,21,.857,6,28,34,22,11,6,24,20,104,nan,240,1
