Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,43:13,11,26,.423,3,5,.600,2,2,1.000,1,4,5,8,2,4,3,0,27,-18,0
Daniel Gibson,38:12,2,5,.400,1,2,.500,1,2,.500,0,4,4,4,1,0,4,5,6,-2,0
Drew Gooden,38:01,10,16,.625,0,0,nan,2,4,.500,1,13,14,0,0,0,4,3,22,-16,0
Zydrunas Ilgauskas,37:08,9,20,.450,0,1,.000,4,4,1.000,7,6,13,0,0,2,1,5,22,+1,0
Larry Hughes,30:01,3,9,.333,0,2,.000,0,0,nan,0,2,2,4,1,0,5,4,6,-15,0
Damon Jones,23:05,1,3,.333,1,3,.333,0,0,nan,0,2,2,2,0,0,1,1,3,-3,0
Sasha Pavlovic,17:47,1,5,.200,0,2,.000,0,0,nan,0,4,4,1,0,0,1,1,2,+2,0
Ira Newble,12:33,2,4,.500,0,1,.000,0,0,nan,3,4,7,0,0,0,1,2,4,-4,0
Team Totals,240,39,88,.443,5,16,.313,9,12,.750,12,39,51,19,4,6,20,21,92,nan,0
Shawn Marion,45:42,7,17,.412,2,5,.400,7,8,.875,2,10,12,1,2,2,1,2,23,+9,1
Raja Bell,40:29,3,13,.231,2,8,.250,0,0,nan,2,3,5,0,0,0,1,2,8,+13,1
Grant Hill,40:08,4,12,.333,0,1,.000,0,0,nan,3,2,5,2,3,0,0,5,8,+17,1
Boris Diaw,37:44,6,12,.500,0,0,nan,4,4,1.000,0,8,8,3,2,2,3,5,16,+14,1
Steve Nash,35:10,12,19,.632,1,3,.333,5,5,1.000,0,4,4,10,1,0,5,0,30,+11,1
Leandro Barbosa,23:26,6,14,.429,0,4,.000,2,6,.333,0,2,2,2,1,0,0,1,14,-1,1
Brian Skinner,12:34,2,2,1.000,0,0,nan,0,2,.000,2,2,4,0,0,0,0,0,4,-1,1
Marcus Banks,4:47,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,1,0,0,1,0,-7,1
240,39,88,.443,5,16,.313,9,12,.750,12,39,51,19,4,6,20,21,92,nan,240,1
