Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kawhi Leonard,45:00,8,17,.471,1,4,.250,2,4,.500,4,12,16,0,1,1,2,2,19,-8,0
Tim Duncan,43:10,8,18,.444,0,0,nan,8,8,1.000,4,8,12,2,4,1,3,4,24,+2,0
Tony Parker,36:33,3,12,.250,0,0,nan,4,4,1.000,0,0,0,4,3,0,2,1,10,-4,0
Danny Green,36:27,1,12,.083,1,6,.167,2,2,1.000,1,4,5,0,2,1,2,3,5,0,0
Manu Ginobili,35:05,6,12,.500,2,5,.400,4,4,1.000,0,3,3,5,0,0,4,4,18,+6,0
Gary Neal,26:26,2,7,.286,1,3,.333,0,0,nan,1,3,4,1,0,0,1,2,5,-7,0
Boris Diaw,12:41,2,2,1.000,1,1,1.000,0,0,nan,2,1,3,1,0,0,0,2,5,-18,0
Tiago Splitter,4:17,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,2,0,0,1,2,-6,0
Cory Joseph,0:22,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Team Totals,240,31,82,.378,6,19,.316,20,22,.909,12,31,43,13,12,3,14,19,88,nan,0
LeBron James,45:00,12,23,.522,5,10,.500,8,8,1.000,3,9,12,4,2,0,2,2,37,+8,1
Mario Chalmers,40:18,6,15,.400,1,7,.143,1,4,.250,0,0,0,2,2,0,4,3,14,+9,1
Dwyane Wade,38:48,11,21,.524,0,0,nan,1,2,.500,1,9,10,1,1,2,4,0,23,-2,1
Chris Bosh,27:46,0,5,.000,0,1,.000,0,0,nan,3,4,7,2,0,1,2,5,0,+1,1
Mike Miller,19:18,0,5,.000,0,4,.000,0,0,nan,0,2,2,0,2,0,0,2,0,-5,1
Shane Battier,28:42,6,8,.750,6,8,.750,0,0,nan,1,3,4,1,1,0,0,1,18,+12,1
Ray Allen,19:54,0,4,.000,0,2,.000,0,0,nan,0,4,4,4,0,0,3,2,0,+6,1
Chris Andersen,18:37,1,1,1.000,0,0,nan,1,2,.500,3,1,4,0,0,1,1,2,3,+11,1
Udonis Haslem,1:37,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,0,-5,1
240,31,82,.378,6,19,.316,20,22,.909,12,31,43,13,12,3,14,19,88,nan,240,1
