Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Eddie Jones,33:00,1,7,.143,1,6,.167,3,3,1.000,0,7,7,5,0,0,0,3,6,-13,0
Dwyane Wade,29:00,4,11,.364,0,0,nan,9,12,.750,2,2,4,3,0,0,2,0,17,-15,0
Lamar Odom,27:00,6,11,.545,0,0,nan,1,4,.250,1,3,4,1,1,0,2,1,13,-7,0
Brian Grant,19:00,2,6,.333,0,0,nan,0,0,nan,1,0,1,0,0,1,0,1,4,-3,0
Caron Butler,15:00,1,5,.200,0,0,nan,0,0,nan,0,2,2,0,0,0,0,0,2,-10,0
Rafer Alston,37:00,3,9,.333,1,3,.333,1,2,.500,0,4,4,2,1,0,1,3,8,-9,0
Rasual Butler,21:00,2,5,.400,2,4,.500,2,2,1.000,0,0,0,0,2,0,0,1,8,+2,0
Udonis Haslem,17:00,2,8,.250,0,0,nan,0,2,.000,5,3,8,0,0,0,0,3,4,-19,0
Malik Allen,13:00,2,7,.286,0,0,nan,4,4,1.000,3,3,6,0,0,1,0,0,8,+8,0
Loren Woods,11:00,0,1,.000,0,0,nan,2,2,1.000,1,3,4,2,0,1,1,0,2,+13,0
John Wallace,9:00,2,6,.333,0,0,nan,2,3,.667,1,2,3,0,0,0,1,1,6,+12,0
Samaki Walker,9:00,1,3,.333,0,1,.000,0,0,nan,0,1,1,0,0,1,0,0,2,-14,0
Team Totals,240,26,79,.329,4,14,.286,24,34,.706,14,30,44,13,4,4,7,13,80,nan,0
Jeff McInnis,32:00,6,10,.600,3,4,.750,1,1,1.000,0,1,1,8,2,0,1,2,16,+20,1
LeBron James,32:00,4,11,.364,0,2,.000,2,5,.400,1,2,3,11,0,0,2,3,10,+14,1
Carlos Boozer,26:00,5,13,.385,0,0,nan,0,1,.000,2,12,14,1,0,2,3,2,10,+14,1
Zydrunas Ilgauskas,22:00,3,5,.600,0,0,nan,5,6,.833,1,6,7,1,0,1,1,3,11,+8,1
Ira Newble,17:00,1,2,.500,0,0,nan,0,0,nan,0,0,0,2,0,0,0,2,2,+4,1
Tony Battie,27:00,6,13,.462,0,0,nan,0,0,nan,1,9,10,2,0,1,0,2,12,+3,1
Lee Nailon,21:00,3,11,.273,0,1,.000,2,2,1.000,3,4,7,0,0,0,1,3,8,-5,1
DeSagana Diop,21:00,2,4,.500,0,0,nan,0,0,nan,3,1,4,0,0,2,0,4,4,-3,1
Kedrick Brown,20:00,3,6,.500,1,3,.333,0,1,.000,0,2,2,0,0,1,0,2,7,+19,1
Dajuan Wagner,11:00,2,5,.400,1,1,1.000,0,0,nan,0,2,2,2,0,0,0,0,5,+1,1
Jason Kapono,6:00,2,5,.400,0,0,nan,0,0,nan,1,0,1,1,1,0,1,0,4,-10,1
Kevin Ollie,5:00,1,1,1.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,2,-10,1
240,26,79,.329,4,14,.286,24,34,.706,14,30,44,13,4,4,7,13,80,nan,240,1
