Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Monta Ellis,45:49,9,23,.391,1,3,.333,4,4,1.000,0,2,2,8,3,1,4,1,23,-8,0
Stephen Curry,41:18,6,10,.600,2,6,.333,0,1,.000,0,5,5,7,0,0,3,2,14,-4,0
Anthony Morrow,35:02,6,10,.600,4,7,.571,2,2,1.000,0,3,3,1,0,1,1,2,18,+1,0
Vladimir Radmanovic,34:03,5,12,.417,1,6,.167,0,0,nan,2,3,5,0,1,0,2,3,11,-6,0
Mikki Moore,26:54,5,6,.833,0,0,nan,0,0,nan,2,1,3,4,1,0,0,1,10,+3,0
Corey Maggette,32:20,6,16,.375,1,2,.500,6,8,.750,5,6,11,3,2,0,3,3,19,-7,0
Anthony Randolph,24:34,4,11,.364,0,0,nan,5,7,.714,3,5,8,1,0,0,1,5,13,-9,0
Team Totals,240,41,88,.466,9,24,.375,17,22,.773,12,25,37,24,7,2,14,17,108,nan,0
LeBron James,38:32,11,19,.579,1,5,.200,8,10,.800,0,5,5,12,1,2,2,2,31,+8,1
Mo Williams,35:00,7,14,.500,2,4,.500,0,0,nan,1,7,8,6,2,0,3,2,16,-1,1
J.J. Hickson,33:46,9,9,1.000,0,0,nan,3,4,.750,2,7,9,0,1,1,2,2,21,+4,1
Anthony Parker,29:10,3,8,.375,2,5,.400,1,1,1.000,0,2,2,2,2,1,1,1,9,+5,1
Zydrunas Ilgauskas,27:44,7,12,.583,0,0,nan,0,0,nan,1,3,4,0,0,1,2,3,14,+4,1
Daniel Gibson,32:51,5,8,.625,3,4,.750,0,0,nan,0,1,1,2,2,0,1,2,13,+3,1
Jamario Moon,14:48,1,2,.500,1,2,.500,0,0,nan,1,3,4,0,1,0,0,2,3,+6,1
Darnell Jackson,14:14,2,3,.667,0,0,nan,1,2,.500,1,0,1,0,1,1,4,4,5,+2,1
Delonte West,13:55,1,4,.250,0,0,nan,0,0,nan,0,0,0,2,0,1,1,0,2,-1,1
240,41,88,.466,9,24,.375,17,22,.773,12,25,37,24,7,2,14,17,108,nan,240,1
