Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Rudy Gobert,36:50,10,13,.769,0,0,nan,0,1,.000,5,14,19,1,2,2,2,3,20,-2,0
Joe Ingles,35:56,5,12,.417,2,5,.400,0,0,nan,0,4,4,4,1,0,4,2,12,-12,0
Gordon Hayward,34:39,4,14,.286,1,4,.250,4,4,1.000,1,4,5,4,1,0,3,1,13,-1,0
George Hill,30:58,3,10,.300,1,5,.200,2,3,.667,0,2,2,2,1,0,1,2,9,-11,0
Joe Johnson,29:27,5,12,.417,0,4,.000,2,2,1.000,0,4,4,3,1,0,1,2,12,-2,0
Alec Burks,20:45,3,9,.333,0,1,.000,2,2,1.000,0,4,4,1,0,0,2,1,8,-6,0
Dante Exum,19:31,1,5,.200,0,0,nan,0,0,nan,3,1,4,2,0,1,2,2,2,+2,0
Boris Diaw,17:11,2,3,.667,0,1,.000,0,2,.000,1,0,1,1,0,0,0,1,4,-5,0
Trey Lyles,11:16,1,3,.333,1,1,1.000,0,0,nan,0,4,4,0,0,0,1,2,3,+3,0
Jeff Withey,3:27,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-6,0
Raul Neto,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Rodney Hood,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Joel Bolomboy,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,34,82,.415,5,21,.238,10,14,.714,10,37,47,18,6,3,16,16,83,nan,0
LeBron James,38:15,13,20,.650,2,5,.400,5,10,.500,0,10,10,6,2,1,6,0,33,+14,1
Kyrie Irving,30:15,8,19,.421,1,2,.500,4,5,.800,1,3,4,4,0,0,1,2,21,+1,1
Tristan Thompson,28:16,1,4,.250,0,0,nan,0,2,.000,5,3,8,0,0,1,1,1,2,0,1
Iman Shumpert,22:08,4,11,.364,1,6,.167,0,0,nan,0,3,3,0,0,0,0,1,9,+1,1
Kevin Love,19:45,5,9,.556,0,3,.000,0,0,nan,2,7,9,0,0,0,1,0,10,-5,1
J.R. Smith,29:42,4,10,.400,4,8,.500,0,0,nan,2,4,6,0,1,0,0,1,12,+11,1
Richard Jefferson,27:56,0,4,.000,0,3,.000,0,0,nan,0,4,4,0,1,0,0,3,0,+1,1
Deron Williams,25:22,0,3,.000,0,1,.000,1,2,.500,0,3,3,2,1,0,1,2,1,+9,1
Channing Frye,18:14,1,6,.167,1,5,.200,0,0,nan,1,4,5,2,1,0,0,2,3,+10,1
DeAndre Liggins,0:08,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
Larry Sanders,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Derrick Williams,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,34,82,.415,5,21,.238,10,14,.714,10,37,47,18,6,3,16,16,83,nan,240,1
