Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,40:49,9,21,.429,2,4,.500,4,6,.667,2,7,9,2,1,0,6,1,24,-14,0
Chris Bosh,36:00,4,11,.364,0,1,.000,6,11,.545,1,1,2,1,0,0,4,1,14,-13,0
Dwyane Wade,35:29,7,16,.438,4,8,.500,6,8,.750,1,4,5,6,0,4,1,2,24,-17,0
Mario Chalmers,27:02,4,7,.571,1,4,.250,4,6,.667,1,3,4,1,3,0,3,4,13,-23,0
Joel Anthony,17:33,1,2,.500,0,0,nan,0,0,nan,2,0,2,0,0,2,1,2,2,-8,0
Shane Battier,21:41,1,3,.333,1,3,.333,0,0,nan,0,1,1,0,0,0,0,5,3,-2,0
Udonis Haslem,20:49,1,2,.500,0,0,nan,2,2,1.000,0,5,5,1,1,0,0,4,4,-4,0
Norris Cole,19:27,0,4,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,1,1,0,+9,0
Ronny Turiaf,17:08,2,3,.667,0,0,nan,2,4,.500,2,3,5,0,1,1,1,2,6,-4,0
James Jones,4:02,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,0,+1,0
Team Totals,240,29,69,.420,8,20,.400,24,37,.649,9,24,33,11,6,7,17,24,90,nan,0
Paul George,37:09,7,14,.500,2,3,.667,0,0,nan,1,9,10,3,0,0,1,4,16,+15,1
Roy Hibbert,35:35,4,9,.444,0,0,nan,3,6,.500,2,7,9,1,0,3,5,4,11,+14,1
Danny Granger,35:20,8,19,.421,3,5,.600,6,7,.857,3,6,9,3,0,0,2,4,25,+24,1
Darren Collison,35:19,7,12,.583,2,3,.667,4,4,1.000,1,2,3,3,4,0,4,3,20,+20,1
David West,31:02,5,8,.625,0,0,nan,0,0,nan,6,6,12,4,2,1,1,3,10,+16,1
Tyler Hansbrough,17:52,1,3,.333,0,0,nan,6,8,.750,1,0,1,1,1,0,0,3,8,-2,1
George Hill,15:27,0,2,.000,0,0,nan,0,0,nan,0,1,1,3,1,0,0,2,0,-3,1
Leandro Barbosa,14:35,5,11,.455,3,7,.429,1,1,1.000,0,1,1,0,0,0,0,0,14,-8,1
Lou Amundson,11:31,0,1,.000,0,0,nan,1,2,.500,0,2,2,1,0,0,1,4,1,+2,1
Dahntay Jones,6:10,0,2,.000,0,0,nan,0,0,nan,0,1,1,1,0,0,0,2,0,-3,1
240,29,69,.420,8,20,.400,24,37,.649,9,24,33,11,6,7,17,24,90,nan,240,1
