Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:00,12,20,.600,0,2,.000,1,3,.333,2,4,6,9,4,0,2,3,25,-9,0
Ricky Davis,41:00,7,15,.467,0,0,nan,0,0,nan,0,3,3,5,1,0,4,2,14,-8,0
Carlos Boozer,39:00,7,15,.467,0,0,nan,0,0,nan,2,9,11,3,0,4,2,3,14,-8,0
Zydrunas Ilgauskas,32:00,2,8,.250,0,0,nan,5,6,.833,3,5,8,0,0,1,3,5,9,-6,0
Darius Miles,29:00,2,6,.333,0,0,nan,0,0,nan,0,0,0,5,0,2,1,3,4,-23,0
J.R. Bremer,27:00,7,13,.538,6,9,.667,0,0,nan,0,2,2,2,1,0,0,3,20,+4,0
DeSagana Diop,16:00,1,3,.333,0,0,nan,0,0,nan,2,3,5,0,0,1,1,4,2,-8,0
Chris Mihm,9:00,2,5,.400,0,0,nan,0,0,nan,1,2,3,0,0,1,0,1,4,-6,0
Kevin Ollie,5:00,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,1,1,0,-6,0
Team Totals,240,40,86,.465,6,11,.545,6,9,.667,10,29,39,24,6,9,14,25,92,nan,0
Peja Stojakovic,40:00,9,20,.450,2,8,.250,2,2,1.000,2,5,7,4,2,0,1,1,22,+7,1
Vlade Divac,39:00,7,11,.636,0,0,nan,4,5,.800,3,4,7,4,0,4,5,3,18,+13,1
Brad Miller,37:00,6,11,.545,0,1,.000,4,5,.800,4,5,9,4,0,2,1,2,16,+13,1
Mike Bibby,36:00,8,15,.533,0,0,nan,3,4,.750,1,1,2,7,0,0,1,0,19,+15,1
Doug Christie,31:00,6,14,.429,0,0,nan,0,0,nan,1,3,4,3,2,1,1,2,12,+6,1
Bobby Jackson,20:00,7,12,.583,0,0,nan,2,2,1.000,0,1,1,3,1,0,0,1,16,+6,1
Gerald Wallace,17:00,0,1,.000,0,0,nan,1,2,.500,2,4,6,0,1,0,0,1,1,+8,1
Tony Massenburg,13:00,0,1,.000,0,0,nan,0,0,nan,0,3,3,2,0,1,1,1,0,+2,1
Darius Songaila,7:00,1,2,.500,0,0,nan,0,0,nan,0,2,2,0,1,0,0,0,2,0,1
240,40,86,.465,6,11,.545,6,9,.667,10,29,39,24,6,9,14,25,92,nan,240,1
