Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,39:08,15,25,.600,5,8,.625,4,8,.500,1,7,8,10,1,0,3,2,39,+8,0
Larry Nance,37:05,6,10,.600,0,0,nan,1,1,1.000,2,11,13,3,4,0,1,2,13,+5,0
George Hill,30:53,3,6,.500,1,3,.333,0,0,nan,0,1,1,5,0,1,0,2,7,+9,0
Rodney Hood,30:49,6,13,.462,1,2,.500,2,2,1.000,1,1,2,0,2,0,1,4,15,-3,0
J.R. Smith,24:43,2,5,.400,2,5,.400,0,0,nan,0,2,2,1,0,0,1,1,6,+8,0
Kyle Korver,20:50,2,6,.333,2,3,.667,1,1,1.000,0,2,2,2,2,2,1,2,7,+5,0
Jordan Clarkson,19:39,3,8,.375,1,3,.333,1,2,.500,1,1,2,3,0,0,1,1,8,-8,0
Jeff Green,16:44,4,7,.571,1,3,.333,1,2,.500,0,1,1,0,0,1,1,0,10,+8,0
Cedi Osman,11:36,1,4,.250,0,2,.000,1,1,1.000,1,1,2,1,1,0,1,1,3,-5,0
Ante Zizic,8:35,2,3,.667,0,0,nan,1,1,1.000,1,1,2,0,0,0,0,4,5,-2,0
John Holland,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
London Perrantes,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jose Calderon,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,44,87,.506,13,29,.448,12,18,.667,7,28,35,25,10,4,10,19,113,nan,0
Gary Harris,38:15,7,18,.389,4,6,.667,0,0,nan,1,3,4,2,1,1,3,2,18,+3,1
Wilson Chandler,36:01,1,8,.125,0,3,.000,1,2,.500,2,5,7,3,2,0,1,4,3,-5,1
Nikola Jokic,33:30,12,14,.857,2,3,.667,10,11,.909,4,9,13,6,0,0,5,2,36,+1,1
Jamal Murray,27:24,5,10,.500,0,3,.000,1,1,1.000,1,6,7,3,0,0,3,1,11,-3,1
Paul Millsap,26:17,4,8,.500,2,3,.667,2,2,1.000,2,3,5,1,1,0,3,3,12,-5,1
Will Barton,28:50,2,7,.286,0,2,.000,0,1,.000,0,2,2,3,1,0,1,0,4,0,1
Devin Harris,14:53,3,5,.600,1,3,.333,0,0,nan,0,2,2,2,1,1,0,1,7,-1,1
Mason Plumlee,14:25,6,6,1.000,0,0,nan,0,1,.000,2,3,5,2,0,0,3,2,12,-6,1
Trey Lyles,12:54,1,5,.200,0,1,.000,0,0,nan,2,4,6,0,1,0,1,0,2,-2,1
Malik Beasley,6:40,1,4,.250,1,3,.333,0,0,nan,0,0,0,0,0,0,1,1,3,-4,1
Richard Jefferson,0:53,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,1
Darrell Arthur,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Kenneth Faried,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,44,87,.506,13,29,.448,12,18,.667,7,28,35,25,10,4,10,19,113,nan,240,1
