Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Damian Lillard,37:33,13,21,.619,5,7,.714,9,9,1.000,0,7,7,11,0,0,2,4,40,-16,0
Maurice Harkless,33:46,4,10,.400,1,5,.200,2,2,1.000,3,4,7,2,3,1,0,5,11,-18,0
CJ McCollum,32:45,5,12,.417,1,4,.250,2,2,1.000,0,1,1,2,1,0,1,2,13,-14,0
Mason Plumlee,23:21,9,10,.900,0,0,nan,1,2,.500,2,2,4,3,0,1,0,3,19,-9,0
Ed Davis,17:54,1,4,.250,0,0,nan,2,2,1.000,1,2,3,2,0,0,2,3,4,-18,0
Evan Turner,33:10,7,13,.538,2,4,.500,1,1,1.000,0,1,1,3,1,1,2,2,17,-11,0
Allen Crabbe,23:39,1,6,.167,0,2,.000,0,0,nan,1,4,5,2,0,0,0,0,2,-6,0
Noah Vonleh,13:42,0,2,.000,0,1,.000,0,0,nan,1,4,5,0,0,0,1,1,0,+6,0
Meyers Leonard,8:06,2,4,.500,1,1,1.000,0,0,nan,1,2,3,0,0,1,1,2,5,-6,0
Pat Connaughton,4:01,3,3,1.000,1,1,1.000,0,0,nan,0,1,1,0,0,0,0,0,7,+8,0
Shabazz Napier,4:01,1,3,.333,1,2,.500,1,1,1.000,0,0,0,2,0,0,0,0,4,+8,0
Tim Quarterman,4:01,1,1,1.000,1,1,1.000,0,0,nan,0,0,0,0,0,2,0,0,3,+8,0
Jake Layman,4:01,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,1,0,0,1,0,+8,0
Team Totals,240,47,90,.522,13,29,.448,18,19,.947,9,29,38,27,6,6,9,23,125,nan,0
LeBron James,37:30,11,21,.524,2,3,.667,7,8,.875,1,9,10,13,3,0,3,0,31,+17,1
Kyrie Irving,33:27,8,15,.533,3,6,.500,1,2,.500,0,2,2,6,1,0,3,2,20,+23,1
Kevin Love,31:51,12,20,.600,8,12,.667,8,8,1.000,4,4,8,3,1,1,1,2,40,+20,1
J.R. Smith,27:27,3,3,1.000,2,2,1.000,0,0,nan,1,1,2,0,0,0,1,3,8,+18,1
Tristan Thompson,27:21,2,3,.667,0,0,nan,2,6,.333,1,5,6,1,0,0,0,1,6,+15,1
Richard Jefferson,25:28,3,4,.750,0,1,.000,0,0,nan,0,2,2,4,0,0,0,0,6,-1,1
Iman Shumpert,16:32,2,4,.500,2,3,.667,0,0,nan,1,1,2,2,0,0,1,5,6,+2,1
Jordan McRae,14:33,1,9,.111,0,2,.000,0,0,nan,1,2,3,0,1,0,0,2,2,-11,1
Channing Frye,13:48,4,6,.667,4,6,.667,2,2,1.000,0,3,3,1,0,1,0,0,14,+1,1
Chris Andersen,4:01,1,3,.333,0,1,.000,0,0,nan,0,1,1,0,0,1,0,0,2,-8,1
DeAndre Liggins,4:01,1,2,.500,0,0,nan,0,1,.000,0,1,1,0,0,0,1,0,2,-8,1
James Jones,4:01,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-8,1
Mike Dunleavy,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,47,90,.522,13,29,.448,18,19,.947,9,29,38,27,6,6,9,23,125,nan,240,1
