Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,45:00,11,23,.478,1,4,.250,11,13,.846,2,4,6,7,1,0,2,1,34,+11,0
Jeff McInnis,43:00,4,11,.364,0,4,.000,6,10,.600,0,1,1,10,4,0,5,2,14,+15,0
Zydrunas Ilgauskas,35:00,9,12,.750,0,0,nan,2,2,1.000,5,3,8,0,0,4,3,5,20,+7,0
Carlos Boozer,30:00,9,14,.643,0,0,nan,7,8,.875,1,10,11,0,1,1,1,5,25,+11,0
Eric Williams,25:00,0,3,.000,0,0,nan,3,6,.500,0,7,7,1,2,0,0,4,3,+20,0
Tony Battie,21:00,2,5,.400,0,0,nan,2,2,1.000,2,0,2,0,1,1,0,4,6,-8,0
Ira Newble,18:00,1,2,.500,0,0,nan,0,0,nan,0,0,0,1,0,0,0,1,2,-5,0
Lee Nailon,12:00,0,2,.000,0,0,nan,1,2,.500,1,1,2,0,0,0,4,3,1,-12,0
DeSagana Diop,6:00,1,2,.500,0,0,nan,0,0,nan,0,2,2,1,1,1,0,0,2,0,0
Kevin Ollie,3:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,1,0,0,-5,0
Dajuan Wagner,2:00,0,0,nan,0,0,nan,1,2,.500,0,0,0,0,0,0,0,1,1,-4,0
Team Totals,240,37,74,.500,1,8,.125,33,45,.733,11,28,39,21,10,7,16,26,108,nan,0
Stephen Jackson,48:00,12,30,.400,2,7,.286,4,5,.800,2,5,7,2,3,0,3,5,30,-4,1
Jason Terry,40:00,6,17,.353,1,2,.500,4,5,.800,2,2,4,7,1,0,3,5,17,0,1
Chris Crawford,38:00,8,14,.571,1,2,.500,8,9,.889,0,4,4,1,1,0,2,3,25,-6,1
Jason Collier,33:00,4,9,.444,0,0,nan,8,8,1.000,2,3,5,2,0,0,3,5,16,+8,1
Joel Przybilla,21:00,0,0,nan,0,0,nan,0,0,nan,1,5,6,0,1,0,1,4,0,-11,1
Bob Sura,23:00,1,6,.167,0,0,nan,0,0,nan,2,4,6,4,1,0,3,3,2,-8,1
Mamadou N'Diaye,19:00,2,6,.333,0,0,nan,3,4,.750,2,5,7,0,1,0,0,5,7,-3,1
Boris Diaw,18:00,2,3,.667,1,1,1.000,0,0,nan,1,1,2,3,0,0,1,2,5,-6,1
240,37,74,.500,1,8,.125,33,45,.733,11,28,39,21,10,7,16,26,108,nan,240,1
