Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,38:13,8,20,.400,2,5,.400,7,9,.778,2,11,13,5,0,0,3,2,25,+1,0
J.R. Smith,31:03,4,10,.400,1,5,.200,2,2,1.000,1,2,3,1,1,0,1,4,11,+2,0
Kevin Love,30:18,7,12,.583,2,3,.667,2,2,1.000,4,12,16,1,0,0,2,0,18,-7,0
Mo Williams,20:48,3,4,.750,0,0,nan,0,0,nan,0,1,1,3,0,1,3,4,6,-3,0
Timofey Mozgov,18:25,3,9,.333,0,0,nan,2,2,1.000,2,1,3,0,1,0,3,1,8,0,0
Matthew Dellavedova,33:29,2,7,.286,1,4,.250,2,2,1.000,0,1,1,5,0,1,0,3,7,+11,0
Richard Jefferson,30:12,4,8,.500,2,5,.400,3,6,.500,0,1,1,1,0,0,1,2,13,+14,0
Tristan Thompson,29:35,3,7,.429,0,0,nan,1,2,.500,3,9,12,1,1,0,3,5,7,+5,0
James Jones,7:49,0,4,.000,0,3,.000,0,0,nan,0,0,0,0,0,0,0,1,0,+2,0
Jared Cunningham,0:08,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Sasha Kaun,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Anderson Varejao,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Joe Harris,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,34,81,.420,8,25,.320,19,25,.760,12,38,50,17,3,2,16,22,95,nan,0
Nicolas Batum,38:40,6,13,.462,1,7,.143,4,5,.800,2,6,8,4,1,0,3,2,17,-7,1
Kemba Walker,34:47,6,16,.375,1,4,.250,5,5,1.000,1,3,4,4,3,2,3,0,18,-4,1
Marvin Williams,33:23,3,8,.375,2,6,.333,2,2,1.000,1,1,2,3,0,2,0,5,10,+8,1
Al Jefferson,30:56,5,12,.417,0,0,nan,1,2,.500,1,5,6,1,1,1,0,1,11,0,1
P.J. Hairston,19:28,1,5,.200,0,3,.000,0,0,nan,0,2,2,1,1,0,0,4,2,+1,1
Jeremy Lamb,23:46,5,12,.417,0,2,.000,1,3,.333,1,7,8,0,0,1,1,2,11,-8,1
Jeremy Lin,19:53,3,6,.500,1,2,.500,0,0,nan,0,4,4,4,0,0,2,2,7,0,1
Frank Kaminsky,18:38,1,4,.250,0,1,.000,1,2,.500,1,1,2,1,0,0,1,3,3,-9,1
Cody Zeller,15:05,1,2,.500,0,0,nan,5,6,.833,0,2,2,1,1,1,1,4,7,-7,1
Spencer Hawes,5:24,2,2,1.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,2,4,+1,1
Brian Roberts,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Tyler Hansbrough,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Troy Daniels,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,34,81,.420,8,25,.320,19,25,.760,12,38,50,17,3,2,16,22,95,nan,240,1
