Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Larry Hughes,44:11,9,20,.450,2,3,.667,3,6,.500,1,3,4,1,1,2,4,2,23,-14,0
LeBron James,44:08,5,16,.313,1,5,.200,7,7,1.000,0,6,6,12,0,0,2,2,18,-12,0
Drew Gooden,35:34,5,12,.417,0,0,nan,2,2,1.000,1,3,4,0,1,0,2,2,12,-13,0
Zydrunas Ilgauskas,31:51,3,7,.429,0,0,nan,5,5,1.000,2,6,8,1,1,0,1,5,11,-23,0
Sasha Pavlovic,31:30,2,5,.400,1,3,.333,3,4,.750,0,1,1,1,2,1,1,5,8,-23,0
Anderson Varejao,18:49,3,4,.750,0,0,nan,2,2,1.000,1,4,5,0,1,1,1,1,8,+10,0
Eric Snow,11:21,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,1,0,1,2,0,+6,0
Daniel Gibson,11:10,1,2,.500,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,1,3,+7,0
Donyell Marshall,7:00,1,3,.333,0,1,.000,0,0,nan,0,2,2,0,0,0,0,1,2,+1,0
Scot Pollard,1:40,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+3,0
Ira Newble,1:40,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,+3,0
Damon Jones,1:06,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Team Totals,240,29,70,.414,5,13,.385,22,26,.846,5,25,30,16,7,4,12,21,85,nan,0
Richard Jefferson,41:31,8,17,.471,1,4,.250,6,7,.857,1,7,8,3,2,0,2,3,23,+8,1
Jason Kidd,40:23,8,12,.667,5,6,.833,2,2,1.000,2,11,13,14,1,0,3,3,23,+13,1
Vince Carter,39:17,8,19,.421,0,4,.000,7,10,.700,1,5,6,4,0,0,1,3,23,+20,1
Mikki Moore,34:12,5,9,.556,0,0,nan,1,2,.500,4,1,5,4,2,0,3,3,11,+27,1
Jason Collins,29:01,0,0,nan,0,0,nan,1,2,.500,2,3,5,0,0,1,4,6,1,+24,1
Bostjan Nachbar,20:27,1,7,.143,0,2,.000,1,2,.500,0,2,2,1,0,0,2,0,3,-13,1
Antoine Wright,16:56,2,2,1.000,1,1,1.000,2,2,1.000,1,3,4,0,1,1,1,1,7,-6,1
Josh Boone,6:57,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,2,-2,1
Clifford Robinson,5:33,0,2,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-12,1
Marcus Williams,3:31,1,2,.500,1,1,1.000,0,0,nan,0,0,0,0,0,0,1,0,3,-4,1
Hassan Adams,1:06,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Eddie House,1:06,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,0,1
240,29,70,.414,5,13,.385,22,26,.846,5,25,30,16,7,4,12,21,85,nan,240,1
