Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,39:28,10,17,.588,1,4,.250,7,7,1.000,2,8,10,6,5,1,5,1,28,+4,0
J.R. Smith,36:31,8,11,.727,7,9,.778,0,0,nan,1,3,4,1,3,0,2,3,23,+17,0
Kyrie Irving,30:48,9,19,.474,1,5,.200,1,1,1.000,0,3,3,7,2,0,3,1,20,-5,0
Kevin Love,29:17,4,13,.308,1,5,.200,0,0,nan,2,1,3,2,0,0,2,1,9,-1,0
Timofey Mozgov,22:13,4,5,.800,0,0,nan,2,2,1.000,2,0,2,3,1,0,1,2,10,-8,0
Iman Shumpert,29:57,4,7,.571,2,3,.667,0,0,nan,0,4,4,0,1,0,0,1,10,+29,0
Tristan Thompson,23:48,1,5,.200,0,0,nan,1,6,.167,1,4,5,0,1,0,0,1,3,+21,0
Matthew Dellavedova,17:12,2,5,.400,1,3,.333,0,0,nan,1,3,4,2,0,0,0,2,5,+23,0
James Jones,6:48,0,1,.000,0,1,.000,0,0,nan,0,0,0,1,1,0,0,0,0,0,0
Kendrick Perkins,1:59,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+5,0
Mike Miller,1:59,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,0,+5,0
Shawn Marion,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,42,84,.500,13,31,.419,11,16,.688,9,27,36,22,14,1,13,12,108,nan,0
Khris Middleton,39:08,5,7,.714,1,2,.500,4,5,.800,0,5,5,7,1,0,5,1,15,-2,1
Giannis Antetokounmpo,35:08,5,11,.455,0,0,nan,5,6,.833,1,8,9,5,1,1,3,2,15,-15,1
Ersan Ilyasova,33:44,6,11,.545,1,3,.333,1,2,.500,0,6,6,1,0,0,1,2,14,-8,1
Michael Carter-Williams,33:43,9,14,.643,1,2,.500,0,0,nan,1,2,3,5,4,2,6,2,19,-2,1
Zaza Pachulia,30:36,5,7,.714,0,0,nan,1,1,1.000,2,7,9,3,2,0,4,2,11,+10,1
Jerryd Bayless,23:10,2,6,.333,0,2,.000,0,0,nan,0,3,3,2,0,0,2,1,4,-31,1
Chris Johnson,15:05,1,6,.167,0,3,.000,0,0,nan,0,0,0,0,1,0,0,0,2,-14,1
John Henson,14:41,2,3,.667,0,0,nan,0,0,nan,1,1,2,0,0,2,2,4,4,-25,1
Tyler Ennis,9:19,2,3,.667,0,0,nan,0,0,nan,0,1,1,0,1,0,0,0,4,+3,1
Miles Plumlee,2:43,1,2,.500,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,2,-3,1
Johnny O'Bryant,2:43,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,1
O.J. Mayo,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Jared Dudley,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,42,84,.500,13,31,.419,11,16,.688,9,27,36,22,14,1,13,12,108,nan,240,1
