Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,46:00,14,22,.636,1,3,.333,2,4,.500,0,5,5,8,7,0,3,2,31,+10,0
Jeff McInnis,44:00,6,14,.429,3,6,.500,3,4,.750,1,4,5,7,0,0,1,3,18,+12,0
Zydrunas Ilgauskas,33:00,4,12,.333,0,0,nan,3,4,.750,3,6,9,0,0,1,4,5,11,+4,0
Drew Gooden,33:00,5,8,.625,0,0,nan,1,2,.500,1,7,8,7,0,1,3,4,11,0,0
Ira Newble,25:00,4,6,.667,1,1,1.000,0,0,nan,0,1,1,1,2,0,0,1,9,+3,0
Lucious Harris,18:00,0,6,.000,0,1,.000,0,0,nan,3,0,3,0,1,0,1,1,0,+2,0
Eric Snow,13:00,1,4,.250,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,2,-9,0
Scott Williams,12:00,2,3,.667,0,0,nan,2,2,1.000,3,4,7,0,0,0,1,4,6,+1,0
DeSagana Diop,11:00,1,1,1.000,0,0,nan,0,0,nan,1,0,1,0,0,1,1,2,2,+10,0
Anderson Varejao,5:00,1,2,.500,0,1,.000,0,0,nan,0,0,0,0,0,0,0,2,2,-3,0
Team Totals,240,38,78,.487,5,12,.417,11,16,.688,12,28,40,23,10,3,14,25,92,nan,0
Pau Gasol,40:00,8,14,.571,0,0,nan,3,9,.333,1,6,7,5,0,0,7,1,19,-7,1
Mike Miller,38:00,6,11,.545,3,3,1.000,1,1,1.000,0,3,3,6,0,1,0,2,16,-6,1
Shane Battier,37:00,1,4,.250,1,2,.500,2,3,.667,0,1,1,3,1,2,0,3,5,-4,1
Earl Watson,35:00,2,9,.222,1,2,.500,0,0,nan,1,3,4,7,1,1,3,3,5,-15,1
Lorenzen Wright,28:00,8,11,.727,0,0,nan,0,0,nan,2,8,10,0,1,0,2,5,16,+5,1
Stromile Swift,26:00,4,10,.400,0,0,nan,5,6,.833,1,1,2,1,1,1,2,3,13,-2,1
James Posey,18:00,2,7,.286,1,2,.500,0,0,nan,2,1,3,0,2,0,2,3,5,+6,1
Antonio Burks,13:00,3,3,1.000,0,0,nan,1,1,1.000,0,1,1,3,2,0,1,2,7,+9,1
Dahntay Jones,3:00,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-8,1
Jake Tsakalidis,2:00,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-8,1
240,38,78,.487,5,12,.417,11,16,.688,12,28,40,23,10,3,14,25,92,nan,240,1
