Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,41:22,14,23,.609,3,5,.600,6,7,.857,1,5,6,5,2,0,5,1,37,-8,0
Mario Chalmers,35:50,5,10,.500,0,0,nan,2,2,1.000,2,2,4,3,1,0,1,4,12,+6,0
Chris Bosh,35:19,6,14,.429,1,3,.333,0,0,nan,1,5,6,0,2,2,4,5,13,+3,0
Shane Battier,23:39,3,6,.500,3,5,.600,0,0,nan,1,2,3,1,2,0,0,2,9,+1,0
Toney Douglas,16:58,0,2,.000,0,0,nan,0,0,nan,1,0,1,5,1,0,1,0,0,+6,0
Ray Allen,25:28,2,4,.500,2,4,.500,0,0,nan,0,0,0,2,2,0,1,1,6,-5,0
Norris Cole,24:42,1,4,.250,1,1,1.000,0,0,nan,0,4,4,5,0,0,3,0,3,-14,0
Rashard Lewis,24:01,5,8,.625,4,6,.667,3,3,1.000,0,3,3,3,0,0,0,1,17,-6,0
Justin Hamilton,12:41,2,2,1.000,1,1,1.000,0,0,nan,0,0,0,0,1,0,0,3,5,-8,0
Udonis Haslem,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Michael Beasley,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Chris Andersen,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,38,73,.521,15,25,.600,11,12,.917,6,21,27,24,11,2,15,17,102,nan,0
Marc Gasol,44:34,8,16,.500,0,0,nan,4,7,.571,3,11,14,3,2,1,2,4,20,+7,1
Zach Randolph,42:04,12,15,.800,1,2,.500,0,1,.000,3,8,11,2,1,1,3,2,25,+7,1
Mike Conley,41:21,10,18,.556,3,7,.429,3,4,.750,1,2,3,6,2,0,3,2,26,+9,1
Courtney Lee,36:50,7,11,.636,3,5,.600,1,1,1.000,0,1,1,3,0,1,4,2,18,+10,1
James Johnson,24:17,1,5,.200,0,2,.000,3,4,.750,1,3,4,3,1,3,2,2,5,-11,1
Tony Allen,24:03,3,7,.429,0,2,.000,0,0,nan,1,1,2,2,3,0,0,4,6,+16,1
Mike Miller,9:21,0,2,.000,0,2,.000,0,0,nan,0,2,2,2,0,0,0,0,0,-9,1
Nick Calathes,8:28,1,1,1.000,0,0,nan,0,0,nan,1,0,1,2,1,0,0,2,2,0,1
Ed Davis,5:36,1,2,.500,0,0,nan,1,2,.500,2,1,3,0,0,0,0,1,3,-2,1
Kosta Koufos,3:26,0,1,.000,0,0,nan,2,2,1.000,0,0,0,0,0,0,0,0,2,-2,1
Jon Leuer,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Beno Udrih,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Jamaal Franklin,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,38,73,.521,15,25,.600,11,12,.917,6,21,27,24,11,2,15,17,102,nan,240,1
