Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Tony Battie,39:00,7,11,.636,0,0,nan,0,0,nan,3,7,10,3,1,1,2,4,14,-5,0
Steve Francis,38:00,5,12,.417,0,1,.000,5,5,1.000,1,4,5,9,1,1,7,5,15,-10,0
Grant Hill,37:00,7,12,.583,0,0,nan,3,6,.500,0,4,4,6,2,0,3,3,17,+2,0
Doug Christie,33:00,1,7,.143,0,3,.000,0,1,.000,0,3,3,0,0,0,2,2,2,-10,0
Dwight Howard,29:00,6,11,.545,0,0,nan,2,5,.400,3,3,6,1,1,2,3,2,14,-9,0
Kelvin Cato,17:00,2,3,.667,0,0,nan,2,2,1.000,1,3,4,1,2,0,1,1,6,0,0
Hedo Turkoglu,16:00,4,7,.571,2,3,.667,2,2,1.000,0,2,2,5,0,0,2,2,12,-3,0
Jameer Nelson,16:00,3,7,.429,0,2,.000,0,0,nan,2,1,3,1,0,0,0,3,6,-4,0
Pat Garrity,10:00,2,4,.500,2,2,1.000,0,0,nan,1,1,2,0,0,0,0,1,6,-3,0
Stacey Augmon,5:00,0,1,.000,0,0,nan,0,2,.000,0,0,0,1,0,0,0,1,0,-3,0
Team Totals,240,37,75,.493,4,11,.364,14,23,.609,11,28,39,27,7,4,20,24,92,nan,0
LeBron James,45:00,9,21,.429,0,3,.000,12,13,.923,0,6,6,9,2,0,1,2,30,+10,1
Jeff McInnis,45:00,5,13,.385,1,4,.250,6,7,.857,1,0,1,5,3,0,2,4,17,+8,1
Zydrunas Ilgauskas,32:00,5,14,.357,0,0,nan,4,5,.800,5,4,9,0,1,0,2,5,14,+7,1
Drew Gooden,30:00,7,11,.636,0,0,nan,2,2,1.000,3,7,10,4,0,0,2,3,16,+7,1
Sasha Pavlovic,26:00,5,7,.714,1,2,.500,0,0,nan,0,3,3,2,4,0,1,4,11,+12,1
Robert Traylor,29:00,2,8,.250,0,0,nan,2,2,1.000,7,4,11,1,1,0,1,3,6,+3,1
Eric Snow,18:00,2,5,.400,1,3,.333,0,0,nan,0,3,3,0,0,0,2,1,5,-4,1
Lucious Harris,12:00,0,3,.000,0,2,.000,2,2,1.000,0,1,1,2,0,0,3,0,2,-3,1
DeSagana Diop,3:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+5,1
240,37,75,.493,4,11,.364,14,23,.609,11,28,39,27,7,4,20,24,92,nan,240,1
