Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Goran Dragic,39:11,5,12,.417,0,3,.000,4,4,1.000,2,6,8,9,1,0,1,2,14,-3,0
P.J. Tucker,35:52,4,11,.364,1,5,.200,1,2,.500,2,3,5,0,2,0,3,4,10,+2,0
Gerald Green,32:25,5,13,.385,2,9,.222,0,0,nan,0,2,2,4,1,0,3,5,12,-14,0
Channing Frye,31:31,6,12,.500,4,8,.500,0,0,nan,1,7,8,3,3,0,1,3,16,+8,0
Miles Plumlee,24:30,4,7,.571,0,0,nan,0,0,nan,2,1,3,0,1,1,1,1,8,-7,0
Markieff Morris,26:26,3,9,.333,0,0,nan,6,8,.750,5,4,9,1,0,0,2,1,12,-17,0
Marcus Morris,22:05,3,12,.250,1,6,.167,6,8,.750,1,4,5,0,1,0,0,0,13,-20,0
Archie Goodwin,10:55,1,2,.500,0,1,.000,1,2,.500,1,1,2,0,0,0,2,1,3,-16,0
Ish Smith,9:29,1,3,.333,0,0,nan,0,0,nan,0,2,2,0,1,0,2,1,2,-13,0
Dionte Christmas,6:26,1,2,.500,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,2,+5,0
Viacheslav Kravtsov,1:10,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Alex Len,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Eric Bledsoe,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,33,83,.398,8,32,.250,18,24,.750,14,31,45,17,10,1,15,18,92,nan,0
Norris Cole,34:14,1,6,.167,0,2,.000,0,0,nan,0,4,4,3,1,0,2,4,2,+2,1
LeBron James,33:21,11,14,.786,2,4,.500,11,11,1.000,0,5,5,4,1,1,4,0,35,+1,1
Dwyane Wade,33:04,9,13,.692,0,0,nan,3,3,1.000,2,4,6,12,0,0,3,2,21,+22,1
Chris Bosh,27:22,2,9,.222,0,0,nan,3,4,.750,0,4,4,0,1,0,2,4,7,+2,1
Shane Battier,16:00,2,5,.400,2,4,.500,0,0,nan,1,0,1,0,2,0,0,0,6,+1,1
Ray Allen,25:29,6,11,.545,3,8,.375,2,2,1.000,0,3,3,1,2,1,2,0,17,+17,1
Michael Beasley,22:40,3,8,.375,0,2,.000,2,2,1.000,1,5,6,0,0,0,0,2,8,-5,1
Chris Andersen,19:28,5,8,.625,0,0,nan,1,2,.500,2,5,7,0,0,1,0,1,11,+13,1
Roger Mason,18:09,0,3,.000,0,1,.000,0,0,nan,0,0,0,0,2,1,0,3,0,+9,1
Rashard Lewis,7:44,0,1,.000,0,1,.000,0,0,nan,1,1,2,0,0,0,1,1,0,+13,1
James Jones,1:19,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Joel Anthony,1:10,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Udonis Haslem,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,33,83,.398,8,32,.250,18,24,.750,14,31,45,17,10,1,15,18,92,nan,240,1
