Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Morris Peterson,45:15,5,15,.333,2,7,.286,1,1,1.000,0,4,4,1,2,0,0,2,13,-5,0
Mike James,42:21,11,19,.579,2,5,.400,7,8,.875,0,4,4,8,0,0,3,3,31,-18,0
Chris Bosh,40:22,9,15,.600,0,1,.000,10,16,.625,2,4,6,2,0,0,1,1,28,-12,0
Charlie Villanueva,33:48,3,8,.375,0,1,.000,0,0,nan,1,11,12,2,0,0,3,6,6,-10,0
Eric Williams,8:49,0,3,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,4,0,-8,0
Matt Bonner,37:20,6,9,.667,3,5,.600,0,0,nan,1,2,3,0,3,0,1,4,15,+3,0
Jose Calderon,15:32,1,2,.500,0,0,nan,0,0,nan,0,1,1,5,0,0,1,0,2,+11,0
Joey Graham,15:15,2,4,.500,0,0,nan,0,0,nan,0,5,5,1,0,0,0,2,4,0,0
Pape Sow,0:39,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,0
Darrick Martin,0:39,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,+2,0
Team Totals,240,37,75,.493,7,19,.368,18,25,.720,5,31,36,20,5,0,9,22,99,nan,0
LeBron James,43:44,5,17,.294,2,6,.333,5,6,.833,1,11,12,8,1,0,2,2,17,+14,1
Ronald Murray,42:38,8,16,.500,1,4,.250,7,9,.778,0,3,3,4,1,0,2,2,24,+8,1
Eric Snow,39:14,7,12,.583,0,1,.000,0,0,nan,0,0,0,11,2,0,1,5,14,+20,1
Drew Gooden,35:28,6,9,.667,0,0,nan,4,6,.667,3,4,7,3,1,0,3,3,16,+12,1
Zydrunas Ilgauskas,24:21,6,8,.750,0,0,nan,3,4,.750,2,5,7,4,0,1,0,2,15,+11,1
Donyell Marshall,19:37,1,6,.167,1,4,.250,0,0,nan,2,5,7,0,1,0,1,0,3,-21,1
Anderson Varejao,16:34,2,4,.500,0,0,nan,3,3,1.000,1,4,5,0,0,0,0,5,7,+12,1
Damon Jones,14:39,2,5,.400,2,4,.500,1,2,.500,0,1,1,0,0,0,1,0,7,-12,1
Sasha Pavlovic,3:45,1,1,1.000,1,1,1.000,0,0,nan,0,0,0,0,0,0,1,1,3,-9,1
240,37,75,.493,7,19,.368,18,25,.720,5,31,36,20,5,0,9,22,99,nan,240,1
