Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Carlos Boozer,49:10,7,14,.500,0,0,nan,6,9,.667,0,11,11,3,1,0,1,4,20,+9,0
Derrick Rose,48:30,8,27,.296,1,9,.111,6,7,.857,1,2,3,6,2,0,7,3,23,-2,0
Joakim Noah,44:52,3,10,.300,0,0,nan,0,0,nan,6,8,14,6,2,1,2,6,6,+5,0
Luol Deng,43:39,8,16,.500,2,5,.400,2,2,1.000,1,7,8,2,3,2,3,4,20,-8,0
Keith Bogans,23:05,2,6,.333,2,6,.333,0,0,nan,0,1,1,2,0,1,2,2,6,+10,0
Ronnie Brewer,20:57,2,3,.667,1,1,1.000,2,3,.667,1,1,2,0,0,1,0,2,7,-12,0
Kyle Korver,16:16,2,6,.333,0,3,.000,1,1,1.000,0,1,1,1,0,0,3,3,5,0,0
Taj Gibson,10:05,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,2,0,-21,0
C.J. Watson,6:33,3,4,.750,0,0,nan,0,0,nan,0,1,1,0,0,0,1,0,6,-12,0
Omer Asik,1:53,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,0,-9,0
Team Totals,265,35,87,.402,6,24,.250,17,22,.773,10,32,42,20,8,5,19,28,93,nan,0
LeBron James,49:23,11,26,.423,0,1,.000,13,13,1.000,2,4,6,6,2,2,5,4,35,-1,1
Chris Bosh,43:17,6,12,.500,0,1,.000,10,11,.909,1,5,6,1,0,0,2,5,22,+5,1
Dwyane Wade,40:58,5,16,.313,0,1,.000,4,4,1.000,0,5,5,1,2,4,2,3,14,-10,1
Joel Anthony,29:08,0,0,nan,0,0,nan,2,4,.500,1,4,5,1,2,4,1,4,2,-14,1
Mike Bibby,21:40,2,5,.400,1,3,.333,0,2,.000,1,0,1,0,0,0,2,2,5,-11,1
Udonis Haslem,33:35,0,5,.000,0,0,nan,2,2,1.000,2,7,9,2,1,0,3,4,2,+25,1
Mike Miller,26:06,5,8,.625,2,5,.400,0,0,nan,1,8,9,1,1,0,0,1,12,+36,1
Mario Chalmers,20:53,3,3,1.000,2,2,1.000,1,2,.500,0,0,0,0,4,0,0,1,9,+10,1
265,35,87,.402,6,24,.250,17,22,.773,10,32,42,20,8,5,19,28,93,nan,265,1
