Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Gerald Wallace,30:51,5,11,.455,1,4,.250,5,10,.500,1,5,6,0,3,0,4,2,16,-9,0
Emeka Okafor,29:34,4,12,.333,0,0,nan,0,0,nan,0,7,7,0,1,2,0,3,8,-5,0
Raymond Felton,27:33,5,9,.556,0,0,nan,0,0,nan,0,3,3,4,0,0,3,3,10,-5,0
Derek Anderson,21:13,2,2,1.000,1,1,1.000,4,4,1.000,0,3,3,3,0,0,0,1,9,-6,0
Matt Carroll,15:38,1,5,.200,1,2,.500,4,4,1.000,0,0,0,0,0,0,1,3,7,-5,0
Adam Morrison,39:00,6,14,.429,1,1,1.000,1,2,.500,1,4,5,1,1,0,1,2,14,-19,0
Jeff McInnis,20:47,2,6,.333,0,0,nan,3,4,.750,1,2,3,4,0,0,4,4,7,-16,0
Jake Voskuhl,18:08,1,4,.250,0,0,nan,0,0,nan,1,2,3,0,0,0,0,4,2,-14,0
Melvin Ely,18:01,0,0,nan,0,0,nan,1,2,.500,0,1,1,2,0,0,3,3,1,-11,0
Ryan Hollins,9:44,1,2,.500,0,0,nan,0,0,nan,0,1,1,0,1,0,2,1,2,-4,0
Walter Herrmann,9:31,1,2,.500,1,1,1.000,2,2,1.000,0,2,2,0,1,0,0,2,5,-6,0
Team Totals,240,28,67,.418,5,9,.556,20,28,.714,4,30,34,14,7,2,18,28,81,nan,0
LeBron James,35:39,7,13,.538,0,1,.000,4,8,.500,1,9,10,3,2,0,1,1,18,+17,1
Larry Hughes,28:34,5,13,.385,3,5,.600,0,0,nan,0,4,4,2,2,0,2,2,13,+10,1
Drew Gooden,22:29,8,13,.615,0,0,nan,0,0,nan,2,4,6,1,0,0,0,3,16,-1,1
Zydrunas Ilgauskas,22:03,2,5,.400,0,0,nan,0,1,.000,3,3,6,1,0,1,1,3,4,+1,1
Daniel Gibson,20:06,2,3,.667,0,1,.000,1,1,1.000,0,0,0,1,0,1,3,1,5,+1,1
Donyell Marshall,25:57,5,9,.556,2,5,.400,1,2,.500,1,1,2,1,2,2,2,0,13,+19,1
Sasha Pavlovic,22:12,2,10,.200,1,3,.333,2,2,1.000,0,1,1,5,4,0,0,3,7,+17,1
Eric Snow,19:58,0,2,.000,0,0,nan,3,4,.750,0,2,2,3,1,0,0,2,3,+11,1
Anderson Varejao,19:34,4,8,.500,0,0,nan,4,8,.500,4,9,13,0,0,0,0,5,12,+22,1
Damon Jones,11:34,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,+5,1
David Wesley,5:57,1,1,1.000,0,0,nan,4,4,1.000,0,0,0,2,1,0,2,1,6,-1,1
Scot Pollard,5:57,2,3,.667,0,0,nan,0,0,nan,0,1,1,0,1,0,0,1,4,-1,1
240,28,67,.418,5,9,.556,20,28,.714,4,30,34,14,7,2,18,28,81,nan,240,1
