Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,40:25,12,20,.600,4,6,.667,8,12,.667,1,8,9,6,5,1,5,1,36,+7,0
Mo Williams,36:50,4,12,.333,1,3,.333,1,1,1.000,0,2,2,4,1,0,3,6,10,-3,0
Anthony Parker,28:04,2,6,.333,1,4,.250,6,8,.750,0,1,1,2,0,0,3,3,11,+3,0
Shaquille O'Neal,19:29,2,4,.500,0,0,nan,1,2,.500,0,3,3,0,0,1,4,5,5,-3,0
J.J. Hickson,15:46,2,2,1.000,0,0,nan,0,0,nan,0,6,6,1,0,1,0,2,4,+4,0
Anderson Varejao,35:33,2,7,.286,0,0,nan,4,4,1.000,6,3,9,0,0,1,3,2,8,-12,0
Delonte West,21:50,3,7,.429,3,3,1.000,2,4,.500,0,4,4,2,2,0,2,2,11,-8,0
Jawad Williams,21:40,4,6,.667,0,2,.000,2,2,1.000,0,2,2,0,1,0,0,5,10,+7,0
Zydrunas Ilgauskas,20:23,0,4,.000,0,1,.000,1,2,.500,0,3,3,1,0,2,1,2,1,0,0
Team Totals,240,31,68,.456,9,19,.474,25,35,.714,7,32,39,16,9,6,21,28,96,nan,0
Carlos Boozer,39:01,6,18,.333,0,0,nan,7,7,1.000,3,10,13,6,2,0,3,6,19,-3,1
Mehmet Okur,29:46,4,10,.400,2,4,.500,3,4,.750,2,6,8,0,0,0,1,2,13,-1,1
Ronnie Brewer,29:04,3,5,.600,0,0,nan,0,2,.000,1,1,2,3,3,0,1,3,6,-8,1
Andrei Kirilenko,21:45,3,8,.375,0,1,.000,2,4,.500,1,0,1,1,1,0,0,1,8,-3,1
Deron Williams,18:48,2,7,.286,1,3,.333,2,2,1.000,0,0,0,5,0,0,3,5,7,-5,1
Paul Millsap,27:03,0,2,.000,0,0,nan,5,8,.625,3,6,9,2,3,2,1,1,5,+2,1
Ronnie Price,19:53,4,8,.500,1,2,.500,4,4,1.000,0,2,2,2,1,0,2,3,13,-2,1
Wesley Matthews,15:36,2,4,.500,1,2,.500,1,2,.500,0,1,1,1,0,1,1,2,6,+1,1
C.J. Miles,15:23,3,8,.375,0,3,.000,0,0,nan,0,0,0,2,2,0,1,3,6,+14,1
Kyle Korver,14:16,2,6,.333,0,3,.000,1,2,.500,0,1,1,2,0,1,0,2,5,0,1
Sundiata Gaines,9:25,3,3,1.000,1,1,1.000,2,3,.667,0,1,1,1,1,0,1,3,9,+10,1
240,31,68,.456,9,19,.474,25,35,.714,7,32,39,16,9,6,21,28,96,nan,240,1
