Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Luol Deng,40:12,5,13,.385,3,5,.600,4,4,1.000,2,5,7,2,2,2,4,1,17,-4,0
Mario Chalmers,37:44,6,16,.375,2,6,.333,4,5,.800,0,2,2,3,2,0,3,2,18,-6,0
Chris Bosh,36:00,5,17,.294,1,4,.250,4,5,.800,0,2,2,3,2,0,2,2,15,-26,0
Hassan Whiteside,28:01,8,15,.533,0,0,nan,1,3,.333,7,7,14,0,1,0,1,4,17,-6,0
Shabazz Napier,24:32,3,6,.500,0,3,.000,0,0,nan,0,2,2,8,1,1,3,1,6,-4,0
Norris Cole,21:34,3,7,.429,1,3,.333,0,0,nan,1,1,2,2,1,0,1,3,7,-25,0
Chris Andersen,19:49,1,1,1.000,0,0,nan,0,0,nan,0,2,2,1,1,1,0,0,2,-14,0
Tyler Johnson,15:18,1,4,.250,1,1,1.000,0,0,nan,0,1,1,1,0,0,0,3,3,-9,0
Udonis Haslem,9:31,1,3,.333,0,0,nan,3,3,1.000,2,2,4,1,0,0,0,1,5,+12,0
Danny Granger,6:08,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,2,0,-16,0
Justin Hamilton,1:11,1,1,1.000,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,0,3,-2,0
Shawne Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,34,84,.405,9,24,.375,16,20,.800,12,24,36,21,10,4,14,19,93,nan,0
Kyrie Irving,38:00,5,14,.357,3,5,.600,2,2,1.000,2,2,4,6,2,0,3,2,15,+3,1
Timofey Mozgov,33:33,9,11,.818,0,0,nan,2,2,1.000,3,5,8,2,0,2,0,4,20,+6,1
J.R. Smith,33:15,4,10,.400,2,6,.333,0,0,nan,1,3,4,7,3,0,2,2,10,-2,1
LeBron James,31:27,6,16,.375,0,4,.000,6,7,.857,0,9,9,7,1,0,5,2,18,+19,1
Kevin Love,19:37,5,8,.625,1,4,.250,1,2,.500,1,5,6,4,2,1,0,1,12,+18,1
Tristan Thompson,36:29,7,8,.875,0,0,nan,3,4,.750,2,7,9,0,0,0,4,3,17,+13,1
Iman Shumpert,23:00,5,7,.714,3,4,.750,0,1,.000,0,0,0,0,1,0,1,3,13,+21,1
Matthew Dellavedova,16:06,1,2,.500,0,1,.000,0,0,nan,1,1,2,5,0,0,0,2,2,+15,1
Shawn Marion,5:00,1,1,1.000,0,0,nan,1,1,1.000,0,1,1,0,0,0,0,0,3,+1,1
Joe Harris,1:11,1,1,1.000,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,0,3,+2,1
Brendan Haywood,1:11,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,+2,1
James Jones,1:11,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,1
Mike Miller,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,34,84,.405,9,24,.375,16,20,.800,12,24,36,21,10,4,14,19,93,nan,240,1
