Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,37:06,9,19,.474,1,3,.333,9,11,.818,0,8,8,8,3,0,1,3,28,0,0
Dwyane Wade,35:56,10,14,.714,0,0,nan,2,2,1.000,1,3,4,3,2,0,6,1,22,+17,0
Mario Chalmers,30:19,1,4,.250,0,3,.000,1,2,.500,0,3,3,2,0,0,1,3,3,+2,0
Chris Bosh,30:13,3,9,.333,0,3,.000,0,0,nan,0,7,7,2,2,2,2,3,6,+6,0
Rashard Lewis,22:10,1,3,.333,0,2,.000,2,3,.667,0,1,1,1,3,0,1,2,4,0,0
Michael Beasley,25:35,5,10,.500,0,1,.000,7,7,1.000,1,8,9,2,0,1,1,1,17,+11,0
Norris Cole,20:31,2,3,.667,2,3,.667,0,0,nan,0,1,1,3,0,1,1,0,6,+9,0
Ray Allen,20:23,3,9,.333,1,4,.250,0,0,nan,0,3,3,2,1,1,0,3,7,+5,0
Chris Andersen,17:47,1,1,1.000,0,0,nan,0,0,nan,0,5,5,0,0,2,1,3,2,+5,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Udonis Haslem,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Roger Mason,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Joel Anthony,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,35,72,.486,4,19,.211,21,25,.840,2,39,41,23,11,7,14,19,95,nan,0
Kyrie Irving,34:10,6,19,.316,0,5,.000,4,4,1.000,2,1,3,3,1,0,4,3,16,-11,1
Andrew Bynum,23:27,2,10,.200,0,0,nan,0,0,nan,3,4,7,1,0,0,2,3,4,-10,1
Tristan Thompson,23:22,1,6,.167,0,0,nan,2,4,.500,3,8,11,1,0,0,1,0,4,-11,1
Alonzo Gee,13:12,1,2,.500,0,1,.000,0,0,nan,0,2,2,0,0,0,1,2,2,-11,1
Matthew Dellavedova,7:36,0,2,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,0,-4,1
Jarrett Jack,37:13,3,6,.500,2,4,.500,0,0,nan,1,4,5,6,1,1,5,1,8,-7,1
Dion Waiters,32:58,7,14,.500,4,8,.500,6,11,.545,0,6,6,3,0,0,3,2,24,+2,1
Earl Clark,27:16,5,11,.455,3,5,.600,0,0,nan,1,1,2,2,2,0,0,4,13,0,1
Anderson Varejao,21:55,3,10,.300,0,1,.000,4,5,.800,2,5,7,3,2,0,0,0,10,-1,1
Sergey Karasev,18:51,1,3,.333,1,3,.333,0,0,nan,0,3,3,0,1,1,2,3,3,-2,1
Tyler Zeller,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Carrick Felix,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Anthony Bennett,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,35,72,.486,4,19,.211,21,25,.840,2,39,41,23,11,7,14,19,95,nan,240,1
