Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Eric Bledsoe,38:56,3,12,.250,1,3,.333,0,0,nan,1,3,4,9,1,0,3,2,7,-3,0
Brandon Knight,34:56,4,12,.333,2,5,.400,0,0,nan,0,4,4,5,0,0,1,1,10,-19,0
P.J. Tucker,33:34,3,11,.273,2,5,.400,3,4,.750,5,4,9,1,1,0,3,2,11,-17,0
Markieff Morris,30:59,6,15,.400,1,2,.500,3,4,.750,1,3,4,3,0,0,0,3,16,-21,0
Earl Barron,13:20,0,2,.000,0,0,nan,1,2,.500,0,2,2,0,1,0,0,4,1,-7,0
Brandan Wright,29:39,3,7,.429,0,0,nan,1,2,.500,3,4,7,1,2,3,0,3,7,0,0
Marcus Morris,19:27,2,8,.250,1,4,.250,0,0,nan,0,4,4,1,0,0,0,5,5,0,0
Gerald Green,19:08,4,9,.444,1,4,.250,2,2,1.000,0,3,3,0,0,0,2,0,11,+11,0
T.J. Warren,12:00,4,5,.800,0,0,nan,0,0,nan,2,3,5,0,1,1,0,0,8,+18,0
Archie Goodwin,8:01,1,3,.333,1,2,.500,0,0,nan,1,0,1,0,0,0,1,0,3,-12,0
Marcus Thornton,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Alex Len,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Reggie Bullock,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,30,84,.357,9,25,.360,10,14,.714,13,30,43,20,6,4,10,20,79,nan,0
LeBron James,36:26,6,16,.375,2,5,.400,3,6,.500,0,6,6,8,1,0,4,3,17,+19,1
J.R. Smith,35:25,3,12,.250,1,4,.250,0,0,nan,1,5,6,2,1,0,1,3,7,+5,1
Kevin Love,33:27,3,6,.500,3,5,.600,4,4,1.000,0,10,10,4,1,1,2,2,13,+17,1
Kyrie Irving,25:35,3,11,.273,0,0,nan,2,2,1.000,0,1,1,3,1,0,1,3,8,+5,1
Timofey Mozgov,25:05,6,8,.750,0,0,nan,7,8,.875,0,4,4,1,0,0,2,2,19,+25,1
Tristan Thompson,28:46,6,9,.667,0,0,nan,3,3,1.000,8,4,12,1,1,0,1,0,15,-5,1
Matthew Dellavedova,25:14,3,7,.429,1,3,.333,0,0,nan,1,1,2,2,0,0,0,0,7,+2,1
Iman Shumpert,19:28,1,3,.333,1,3,.333,0,0,nan,0,2,2,1,0,0,2,1,3,+5,1
Kendrick Perkins,7:47,0,3,.000,0,0,nan,0,0,nan,2,1,3,0,0,0,0,0,0,-14,1
Mike Miller,0:56,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,1
Joe Harris,0:56,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,0,0,-3,1
James Jones,0:56,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,1
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,30,84,.357,9,25,.360,10,14,.714,13,30,43,20,6,4,10,20,79,nan,240,1
