Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Ricky Davis,39:00,6,17,.353,0,3,.000,5,7,.714,0,1,1,5,3,0,2,4,17,-26,0
LeBron James,32:00,6,19,.316,2,3,.667,5,7,.714,3,3,6,5,2,0,2,4,19,-12,0
Zydrunas Ilgauskas,32:00,7,10,.700,0,0,nan,0,0,nan,6,7,13,3,1,2,6,3,14,+4,0
Carlos Boozer,30:00,6,10,.600,0,0,nan,1,1,1.000,1,2,3,1,0,1,1,5,13,-12,0
Ira Newble,18:00,2,4,.500,0,0,nan,0,0,nan,1,3,4,2,0,1,4,4,4,-8,0
Kevin Ollie,26:00,3,5,.600,0,0,nan,1,3,.333,0,0,0,4,0,0,4,3,7,-2,0
Chris Mihm,20:00,3,10,.300,0,0,nan,0,0,nan,5,7,12,0,1,0,2,4,6,-2,0
Darius Miles,18:00,5,13,.385,0,1,.000,1,3,.333,7,3,10,2,2,2,1,2,11,+2,0
J.R. Bremer,16:00,4,8,.500,2,3,.667,2,3,.667,0,1,1,2,5,0,1,1,12,+7,0
Michael Stewart,9:00,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,0,3,0,-11,0
Team Totals,240,42,96,.438,4,10,.400,15,24,.625,24,27,51,24,14,6,23,33,103,nan,0
Nene Hilario,40:00,8,15,.533,0,0,nan,5,9,.556,3,10,13,1,2,1,4,2,21,+9,1
Carmelo Anthony,36:00,8,16,.500,1,1,1.000,9,12,.750,2,3,5,2,3,4,5,4,26,+7,1
Andre Miller,30:00,4,6,.667,0,0,nan,6,6,1.000,1,2,3,9,2,1,3,1,14,+24,1
Francisco Elson,27:00,3,6,.500,0,0,nan,0,1,.000,0,4,4,1,0,3,1,4,6,-12,1
Voshon Lenard,21:00,5,9,.556,2,4,.500,1,2,.500,0,0,0,3,1,1,2,4,13,+6,1
Jon Barry,27:00,4,6,.667,3,3,1.000,3,3,1.000,0,2,2,3,3,0,2,3,14,+6,1
Chris Andersen,24:00,3,8,.375,0,0,nan,3,6,.500,4,3,7,0,0,4,2,0,9,+19,1
Earl Boykins,22:00,4,8,.500,0,1,.000,0,0,nan,0,1,1,8,1,0,1,0,8,-4,1
Ryan Bowen,12:00,2,3,.667,0,0,nan,0,0,nan,1,1,2,0,0,1,0,2,4,+3,1
Rodney White,1:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,1
240,42,96,.438,4,10,.400,15,24,.625,24,27,51,24,14,6,23,33,103,nan,240,1
