Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,40:06,11,22,.500,2,3,.667,4,9,.444,0,2,2,9,0,0,5,2,28,+5,0
Zydrunas Ilgauskas,35:04,11,15,.733,0,0,nan,7,9,.778,1,4,5,3,1,1,2,5,29,-3,0
Eric Snow,34:40,4,5,.800,0,0,nan,1,2,.500,0,1,1,4,2,0,1,3,9,+9,0
Drew Gooden,32:20,7,11,.636,0,0,nan,1,1,1.000,4,7,11,2,1,3,0,2,15,+5,0
Damon Jones,17:16,0,1,.000,0,1,.000,0,0,nan,0,1,1,1,0,0,0,0,0,+6,0
Donyell Marshall,28:49,2,9,.222,1,3,.333,1,2,.500,1,4,5,2,0,0,1,2,6,-5,0
Luke Jackson,15:45,4,5,.800,3,3,1.000,0,0,nan,0,0,0,2,0,0,1,0,11,-1,0
Ira Newble,15:15,0,1,.000,0,0,nan,0,0,nan,1,1,2,1,0,0,0,3,0,-5,0
Mike Wilks,13:42,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-8,0
Sasha Pavlovic,6:08,0,2,.000,0,1,.000,0,0,nan,0,1,1,1,0,0,1,1,0,-4,0
Anderson Varejao,0:56,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,0
Team Totals,240,39,72,.542,6,11,.545,14,23,.609,7,22,29,25,4,4,11,18,98,nan,0
Lamar Odom,41:48,9,13,.692,0,3,.000,2,3,.667,3,7,10,9,0,1,2,4,20,+2,1
Kobe Bryant,37:10,9,21,.429,1,5,.200,8,8,1.000,0,2,2,2,2,0,5,4,27,-2,1
Smush Parker,36:29,6,13,.462,0,4,.000,0,0,nan,0,0,0,1,2,0,0,3,12,-1,1
Kwame Brown,34:25,3,7,.429,0,0,nan,2,2,1.000,5,4,9,0,0,2,0,3,8,+4,1
Chris Mihm,30:13,6,11,.545,0,0,nan,3,3,1.000,1,5,6,0,0,2,2,3,15,+1,1
Devean George,19:46,4,4,1.000,1,1,1.000,0,0,nan,0,0,0,1,1,0,1,0,9,-2,1
Luke Walton,19:40,0,3,.000,0,0,nan,3,4,.750,0,2,2,5,0,0,0,1,3,+10,1
Sasha Vujacic,17:44,2,5,.400,1,3,.333,0,0,nan,0,1,1,4,0,0,0,1,5,+1,1
Brian Cook,2:46,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,-8,1
240,39,72,.542,6,11,.545,14,23,.609,7,22,29,25,4,4,11,18,98,nan,240,1
