Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,41:13,12,23,.522,2,5,.400,6,11,.545,1,6,7,6,2,2,3,0,32,-11,0
Zydrunas Ilgauskas,35:48,4,11,.364,0,0,nan,0,0,nan,2,6,8,4,0,2,1,5,8,-12,0
Larry Hughes,32:55,6,16,.375,0,4,.000,1,2,.500,2,2,4,1,1,0,1,3,13,-15,0
Ira Newble,31:38,1,4,.250,0,2,.000,0,0,nan,1,5,6,0,2,0,1,0,2,-7,0
Donyell Marshall,23:46,2,7,.286,2,5,.400,0,0,nan,1,4,5,0,0,1,0,0,6,-13,0
Damon Jones,22:45,3,7,.429,3,7,.429,0,0,nan,0,1,1,2,2,0,0,1,9,0,0
Daniel Gibson,18:56,2,5,.400,1,3,.333,0,0,nan,0,2,2,0,0,0,0,1,5,-7,0
Dwayne Jones,15:52,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,1,0,1,0,-2,0
Devin Brown,12:40,1,3,.333,0,0,nan,0,0,nan,0,2,2,1,0,0,2,3,2,-2,0
Shannon Brown,1:29,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-2,0
Cedric Simmons,1:29,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,0
Eric Snow,1:29,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,0
Team Totals,240,31,78,.397,8,27,.296,7,13,.538,7,28,35,14,7,6,8,14,77,nan,0
Rafer Alston,41:29,6,14,.429,3,7,.429,2,2,1.000,0,5,5,9,0,1,1,1,17,+14,1
Shane Battier,40:00,6,11,.545,3,7,.429,0,0,nan,2,6,8,1,0,2,1,4,15,+18,1
Yao Ming,38:53,9,19,.474,0,0,nan,4,4,1.000,3,9,12,4,0,1,2,0,22,+13,1
Tracy McGrady,31:54,3,11,.273,1,5,.200,1,2,.500,0,7,7,4,0,0,2,0,8,+12,1
Luis Scola,26:38,5,9,.556,0,0,nan,0,0,nan,3,4,7,4,0,0,2,3,10,+15,1
Bonzi Wells,29:40,6,10,.600,0,0,nan,1,5,.200,5,5,10,4,1,1,1,2,13,+6,1
Aaron Brooks,15:31,1,8,.125,1,8,.125,0,0,nan,0,1,1,1,0,0,0,0,3,-4,1
Carl Landry,12:45,1,3,.333,0,0,nan,2,2,1.000,4,1,5,2,2,0,0,1,4,+3,1
Chuck Hayes,3:10,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-2,1
240,31,78,.397,8,27,.296,7,13,.538,7,28,35,14,7,6,8,14,77,nan,240,1
