Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,44:00,4,16,.250,2,6,.333,4,4,1.000,1,6,7,4,1,1,6,1,14,-5,0
Sasha Pavlovic,36:50,6,12,.500,0,1,.000,1,2,.500,2,3,5,0,0,0,1,2,13,-5,0
Drew Gooden,25:48,6,9,.667,0,0,nan,2,2,1.000,1,3,4,0,1,0,2,4,14,-5,0
Larry Hughes,23:26,1,5,.200,0,1,.000,0,0,nan,0,3,3,0,0,0,0,2,2,-18,0
Zydrunas Ilgauskas,23:26,1,8,.125,0,0,nan,0,0,nan,2,4,6,1,1,1,0,2,2,-18,0
Anderson Varejao,31:02,3,6,.500,0,0,nan,4,7,.571,3,1,4,0,0,0,1,3,10,+5,0
Daniel Gibson,27:48,7,9,.778,2,3,.667,0,0,nan,0,1,1,4,4,0,0,1,16,+4,0
Donyell Marshall,15:30,2,5,.400,1,4,.250,0,0,nan,0,2,2,0,1,0,1,1,5,+3,0
Damon Jones,11:56,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,0
Eric Snow,0:14,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,0
Team Totals,240,30,70,.429,5,15,.333,11,15,.733,9,23,32,9,8,2,11,16,76,nan,0
Bruce Bowen,40:27,2,6,.333,2,4,.500,0,0,nan,1,2,3,1,0,0,1,1,6,+12,1
Tim Duncan,39:10,10,17,.588,0,0,nan,4,5,.800,5,8,13,1,2,5,2,2,24,+8,1
Tony Parker,38:04,12,23,.522,0,0,nan,3,6,.500,1,3,4,7,2,0,4,1,27,+3,1
Michael Finley,19:57,1,7,.143,0,4,.000,0,0,nan,0,3,3,0,0,0,0,1,2,+4,1
Fabricio Oberto,17:03,0,2,.000,0,0,nan,0,0,nan,2,2,4,2,0,0,1,3,0,+7,1
Manu Ginobili,28:23,5,12,.417,3,5,.600,3,4,.750,0,8,8,0,1,0,2,3,16,+9,1
Robert Horry,23:00,1,3,.333,1,3,.333,0,0,nan,0,1,1,6,1,0,3,2,3,-2,1
Francisco Elson,15:47,2,2,1.000,0,0,nan,1,1,1.000,3,3,6,0,0,0,0,1,5,+3,1
Jacque Vaughn,9:56,1,3,.333,0,0,nan,0,0,nan,1,0,1,1,0,0,0,0,2,+6,1
Brent Barry,7:55,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,1,0,-3,1
Beno Udrih,0:18,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
240,30,70,.429,5,15,.333,11,15,.733,9,23,32,9,8,2,11,16,76,nan,240,1
