Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Jason Richardson,40:00,12,25,.480,1,4,.250,2,3,.667,0,5,5,2,0,0,3,1,27,-12,0
Mike Dunleavy,38:00,5,13,.385,1,2,.500,0,0,nan,2,4,6,7,1,0,0,2,11,-4,0
Troy Murphy,34:00,3,11,.273,0,0,nan,1,1,1.000,5,6,11,2,0,0,1,1,7,-10,0
Clifford Robinson,28:00,5,10,.500,0,3,.000,3,4,.750,0,2,2,2,0,0,1,5,13,-7,0
Speedy Claxton,23:00,1,4,.250,0,0,nan,0,0,nan,0,0,0,2,0,0,1,2,2,-8,0
Derek Fisher,25:00,5,10,.500,2,4,.500,3,3,1.000,1,4,5,7,1,0,2,6,15,-7,0
Eduardo Najera,14:00,3,7,.429,0,0,nan,1,1,1.000,0,0,0,1,0,0,1,0,7,-1,0
Calbert Cheaney,13:00,1,2,.500,0,0,nan,0,0,nan,1,1,2,1,0,0,0,2,2,0,0
Adonal Foyle,10:00,0,0,nan,0,0,nan,3,4,.750,0,0,0,0,1,1,0,3,3,+1,0
Dale Davis,10:00,0,0,nan,0,0,nan,0,0,nan,0,3,3,1,0,0,0,1,0,-5,0
Ansu Sesay,5:00,0,1,.000,0,1,.000,1,4,.250,1,1,2,0,0,0,0,0,1,-2,0
Team Totals,240,35,83,.422,4,14,.286,14,20,.700,10,26,36,25,3,1,9,23,88,nan,0
LeBron James,42:00,12,22,.545,3,5,.600,6,8,.750,2,10,12,4,2,1,1,1,33,+15,1
Jeff McInnis,38:00,8,13,.615,2,3,.667,2,3,.667,0,3,3,4,1,0,2,0,20,+4,1
Zydrunas Ilgauskas,36:00,5,8,.625,0,0,nan,6,7,.857,2,5,7,3,0,4,4,4,16,+10,1
Drew Gooden,34:00,3,8,.375,0,0,nan,0,0,nan,4,9,13,1,0,0,3,5,6,+11,1
Ira Newble,20:00,3,6,.500,0,0,nan,2,2,1.000,0,2,2,1,0,0,0,0,8,-3,1
Eric Snow,26:00,0,1,.000,0,1,.000,5,6,.833,0,1,1,7,1,0,0,2,5,+14,1
Robert Traylor,14:00,2,6,.333,0,0,nan,0,2,.000,0,0,0,0,0,1,1,2,4,0,1
Scott Williams,11:00,1,3,.333,0,0,nan,0,0,nan,3,2,5,1,0,1,0,2,2,-1,1
Sasha Pavlovic,10:00,2,3,.667,1,1,1.000,0,0,nan,1,0,1,0,1,0,1,2,5,+3,1
Lucious Harris,9:00,0,3,.000,0,1,.000,0,0,nan,0,2,2,0,0,0,0,0,0,+2,1
240,35,83,.422,4,14,.286,14,20,.700,10,26,36,25,3,1,9,23,88,nan,240,1
