Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Toney Douglas,34:36,5,8,.625,1,3,.333,3,3,1.000,0,3,3,3,2,0,4,1,14,-8,0
Mario Chalmers,30:23,3,9,.333,0,2,.000,1,2,.500,1,3,4,3,1,0,1,2,7,-26,0
Udonis Haslem,20:35,4,9,.444,0,0,nan,1,1,1.000,1,7,8,0,2,1,0,3,9,-18,0
Dwyane Wade,18:27,4,9,.444,0,1,.000,1,2,.500,0,0,0,3,2,0,4,0,9,-27,0
Shane Battier,14:56,0,5,.000,0,5,.000,0,0,nan,0,1,1,2,0,0,0,0,0,-13,0
Michael Beasley,26:54,7,12,.583,0,1,.000,4,4,1.000,1,4,5,3,1,1,2,1,18,-3,0
Justin Hamilton,23:45,2,5,.400,0,2,.000,2,2,1.000,1,1,2,0,0,0,0,1,6,-4,0
Norris Cole,20:59,2,5,.400,0,1,.000,0,0,nan,0,1,1,7,0,0,1,1,4,+1,0
Ray Allen,18:39,4,7,.571,3,5,.600,2,2,1.000,0,2,2,1,1,0,0,1,13,-11,0
James Jones,17:11,4,7,.571,3,6,.500,0,0,nan,0,3,3,0,1,0,0,2,11,+12,0
Chris Andersen,7:05,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,1,0,2,0,-5,0
Rashard Lewis,6:30,1,3,.333,0,1,.000,0,0,nan,1,0,1,1,1,0,0,1,2,-3,0
Greg Oden,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,36,80,.450,7,27,.259,14,16,.875,5,26,31,23,11,3,12,15,93,nan,0
Trevor Ariza,31:45,10,13,.769,5,8,.625,0,2,.000,1,2,3,2,3,0,1,1,25,+26,1
Bradley Beal,26:14,5,9,.556,3,5,.600,2,3,.667,0,3,3,5,1,1,3,1,15,+31,1
John Wall,24:07,2,7,.286,0,3,.000,0,0,nan,0,2,2,13,1,0,2,2,4,+13,1
Marcin Gortat,22:48,5,9,.556,0,0,nan,0,0,nan,3,10,13,1,0,1,1,1,10,+20,1
Trevor Booker,21:19,4,4,1.000,0,0,nan,0,2,.000,0,2,2,1,2,0,1,0,8,+14,1
Martell Webster,26:01,2,5,.400,1,4,.250,2,2,1.000,0,2,2,1,0,0,1,3,7,-3,1
Nene Hilario,24:17,8,12,.667,0,0,nan,2,4,.500,1,3,4,2,1,1,5,2,18,+10,1
Andre Miller,21:48,0,1,.000,0,0,nan,2,2,1.000,1,2,3,9,0,0,1,1,2,+10,1
Al Harrington,17:33,6,8,.750,4,6,.667,0,0,nan,0,4,4,1,1,0,1,3,16,+13,1
Otto Porter,12:00,3,7,.429,0,2,.000,0,0,nan,2,1,3,0,0,0,1,4,6,-12,1
Drew Gooden,5:50,1,2,.500,1,1,1.000,0,0,nan,0,1,1,1,0,0,0,1,3,-11,1
Kevin Seraphin,4:13,0,1,.000,0,0,nan,0,0,nan,0,2,2,0,0,0,0,0,0,-4,1
Garrett Temple,2:05,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
240,36,80,.450,7,27,.259,14,16,.875,5,26,31,23,11,3,12,15,93,nan,240,1
