Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,50:17,12,28,.429,2,6,.333,9,9,1.000,3,11,14,3,3,0,5,3,35,+7,0
Dwyane Wade,45:29,8,18,.444,0,0,nan,12,14,.857,3,6,9,4,1,0,3,4,28,+14,0
Chris Bosh,44:57,8,17,.471,0,0,nan,4,5,.800,4,8,12,0,2,0,1,1,20,+6,0
Joel Anthony,30:39,2,2,1.000,0,0,nan,0,0,nan,0,4,4,1,0,2,2,2,4,0,0
Mike Bibby,20:51,2,6,.333,0,3,.000,0,0,nan,0,1,1,0,0,0,2,3,4,+1,0
James Jones,29:32,1,1,1.000,0,0,nan,0,0,nan,0,2,2,0,2,0,1,3,2,+9,0
Mario Chalmers,26:21,1,2,.500,1,2,.500,0,0,nan,0,3,3,2,1,0,2,4,3,+7,0
Mike Miller,7:15,0,2,.000,0,2,.000,0,0,nan,0,0,0,0,0,0,0,1,0,-2,0
Zydrunas Ilgauskas,3:31,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,2,+2,0
Eddie House,3:23,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,1,0,0,0,0,0,0
Udonis Haslem,2:46,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,1,2,0,-4,0
Team Totals,265,35,79,.443,3,13,.231,25,28,.893,10,35,45,10,10,2,17,24,98,nan,0
Ray Allen,45:11,5,12,.417,2,5,.400,5,6,.833,0,2,2,2,1,0,2,1,17,-2,1
Paul Pierce,44:52,10,20,.500,1,6,.167,6,7,.857,0,8,8,3,1,2,4,4,27,-11,1
Kevin Garnett,41:14,1,10,.100,0,0,nan,5,6,.833,0,10,10,2,3,2,2,5,7,-10,1
Rajon Rondo,38:09,4,7,.571,0,0,nan,2,2,1.000,1,1,2,5,0,0,3,1,10,-5,1
Jermaine O'Neal,28:14,3,6,.500,0,0,nan,2,2,1.000,1,3,4,2,1,0,0,3,8,-2,1
Delonte West,29:51,4,7,.571,1,3,.333,1,2,.500,1,0,1,1,3,0,3,1,10,-11,1
Jeff Green,17:21,2,4,.500,1,2,.500,2,2,1.000,0,1,1,0,0,0,1,3,7,+1,1
Glen Davis,16:37,1,4,.250,0,0,nan,2,2,1.000,0,0,0,0,0,0,1,3,4,+2,1
Shaquille O'Neal,3:31,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,0,-2,1
265,35,79,.443,3,13,.231,25,28,.893,10,35,45,10,10,2,17,24,98,nan,265,1
