Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Toney Douglas,38:31,5,10,.500,1,4,.250,2,2,1.000,2,7,9,4,1,0,3,1,13,+17,0
LeBron James,30:03,5,10,.500,1,3,.333,2,4,.500,2,5,7,2,0,0,4,1,13,+19,0
James Jones,26:43,4,6,.667,2,3,.667,0,0,nan,2,0,2,1,0,1,0,0,10,+15,0
Chris Bosh,25:54,4,10,.400,0,2,.000,6,6,1.000,3,2,5,3,1,2,1,1,14,+13,0
Udonis Haslem,15:09,2,4,.500,0,0,nan,0,0,nan,0,1,1,1,1,0,0,3,4,+5,0
Norris Cole,27:26,2,8,.250,0,4,.000,0,0,nan,0,0,0,4,0,0,2,2,4,+6,0
Shane Battier,27:20,1,3,.333,1,1,1.000,0,0,nan,0,3,3,2,0,3,1,1,3,+14,0
Chris Andersen,22:17,3,8,.375,0,0,nan,2,4,.500,5,9,14,0,1,2,0,0,8,+8,0
Rashard Lewis,20:19,4,10,.400,1,3,.333,4,4,1.000,0,0,0,1,1,0,0,1,13,+8,0
Justin Hamilton,3:09,2,4,.500,1,2,.500,1,1,1.000,0,1,1,0,0,0,0,1,6,0,0
Michael Beasley,3:09,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,1,0,0,0
Dwyane Wade,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Mario Chalmers,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,32,74,.432,7,23,.304,17,21,.810,14,29,43,18,5,8,11,12,88,nan,0
Ramon Sessions,41:21,5,15,.333,1,4,.250,4,5,.800,0,4,4,3,1,1,4,0,15,-19,1
Khris Middleton,39:03,4,11,.364,2,2,1.000,0,0,nan,0,3,3,0,0,0,1,3,10,-16,1
Brandon Knight,38:48,6,18,.333,1,7,.143,0,0,nan,3,1,4,5,0,1,1,0,13,-19,1
Zaza Pachulia,18:02,2,6,.333,0,0,nan,0,0,nan,1,5,6,1,1,0,2,3,4,-9,1
Jeff Adrien,14:56,1,5,.200,0,0,nan,2,2,1.000,1,2,3,1,1,0,3,3,4,-5,1
John Henson,29:41,6,11,.545,0,0,nan,0,2,.000,8,2,10,2,2,0,0,3,12,-14,1
Ekpe Udoh,21:46,1,3,.333,0,0,nan,0,0,nan,2,0,2,1,1,1,1,1,2,-8,1
Giannis Antetokounmpo,21:40,0,5,.000,0,1,.000,1,2,.500,1,3,4,2,0,1,2,2,1,-12,1
D.J. Stephens,11:42,2,5,.400,0,0,nan,1,1,1.000,1,3,4,0,0,0,0,0,5,-3,1
Miroslav Raduljica,3:01,0,0,nan,0,0,nan,1,2,.500,0,0,0,0,0,0,0,1,1,0,1
Ersan Ilyasova,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Nate Wolters,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
O.J. Mayo,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,32,74,.432,7,23,.304,17,21,.810,14,29,43,18,5,8,11,12,88,nan,240,1
