Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kyle Lowry,44:00,8,18,.444,1,5,.200,8,8,1.000,4,3,7,9,1,0,2,5,25,-9,0
Luis Scola,39:16,13,23,.565,0,0,nan,2,2,1.000,0,5,5,1,0,0,0,6,28,-2,0
Chase Budinger,36:40,6,15,.400,4,6,.667,0,0,nan,0,2,2,2,0,0,1,3,16,-1,0
Kevin Martin,35:47,8,19,.421,2,6,.333,11,12,.917,0,5,5,5,1,0,2,3,29,+5,0
Chuck Hayes,32:15,3,4,.750,0,0,nan,0,0,nan,2,5,7,1,1,1,2,2,6,-2,0
Courtney Lee,19:55,1,3,.333,1,2,.500,0,0,nan,0,0,0,0,0,1,1,1,3,-15,0
Patrick Patterson,12:03,1,2,.500,0,0,nan,0,0,nan,2,2,4,0,0,0,2,1,2,-6,0
Jordan Hill,11:31,2,2,1.000,0,0,nan,2,4,.500,1,1,2,1,1,0,0,2,6,0,0
Goran Dragic,8:34,1,3,.333,1,2,.500,1,2,.500,0,1,1,2,0,0,0,0,4,0,0
Team Totals,240,43,89,.483,9,21,.429,24,28,.857,9,24,33,21,4,2,10,23,119,nan,0
LeBron James,40:27,13,21,.619,0,1,.000,7,9,.778,1,9,10,7,0,0,2,1,33,+5,1
Chris Bosh,38:16,11,21,.524,0,0,nan,9,10,.900,8,4,12,3,0,0,1,3,31,-1,1
Dwyane Wade,37:07,10,25,.400,1,5,.200,9,10,.900,4,7,11,5,0,2,3,4,30,+18,1
Mike Bibby,34:37,5,7,.714,4,5,.800,0,0,nan,0,0,0,1,0,1,1,2,14,-4,1
Erick Dampier,11:31,2,3,.667,0,0,nan,0,0,nan,1,3,4,0,1,0,0,1,4,-1,1
James Jones,23:34,1,3,.333,0,2,.000,3,3,1.000,0,1,1,0,0,1,0,1,5,+6,1
Mike Miller,23:17,2,4,.500,0,2,.000,0,2,.000,1,3,4,0,0,0,2,2,4,-3,1
Joel Anthony,15:21,1,1,1.000,0,0,nan,0,0,nan,1,2,3,0,0,1,0,2,2,+15,1
Zydrunas Ilgauskas,6:43,1,1,1.000,0,0,nan,0,0,nan,1,2,3,0,0,0,1,2,2,-2,1
Eddie House,5:46,0,5,.000,0,2,.000,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Juwan Howard,3:21,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,1,0,1,0,-3,1
240,43,89,.483,9,21,.429,24,28,.857,9,24,33,21,4,2,10,23,119,nan,240,1
