Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
D'Angelo Russell,32:25,9,18,.500,3,8,.375,4,5,.800,1,4,5,6,2,0,1,0,25,+10,0
Allen Crabbe,32:24,5,12,.417,0,6,.000,3,4,.750,0,4,4,1,0,0,2,4,13,-1,0
DeMarre Carroll,32:01,6,10,.600,3,5,.600,1,3,.333,1,5,6,3,0,0,0,3,16,-6,0
Spencer Dinwiddie,30:40,5,9,.556,1,4,.250,0,0,nan,0,0,0,11,1,0,1,4,11,-8,0
Jarrett Allen,27:53,4,8,.500,0,0,nan,5,6,.833,0,5,5,3,0,0,0,2,13,0,0
Joe Harris,22:07,2,3,.667,1,2,.500,0,0,nan,0,3,3,2,1,0,2,2,5,-10,0
Rondae Hollis-Jefferson,20:43,4,7,.571,0,1,.000,6,8,.750,1,6,7,2,1,0,2,2,14,-4,0
Dante Cunningham,19:50,3,5,.600,2,2,1.000,0,0,nan,0,3,3,0,0,0,2,2,8,-4,0
Caris LeVert,18:42,6,9,.667,2,3,.667,4,4,1.000,0,3,3,1,0,0,1,1,18,-4,0
Quincy Acy,3:15,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,1,0,1,1,0,-3,0
Timofey Mozgov,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jahlil Okafor,Not With Team,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Nik Stauskas,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,44,82,.537,12,32,.375,23,30,.767,3,33,36,29,6,0,12,21,123,nan,0
LeBron James,38:46,13,25,.520,2,4,.500,3,3,1.000,4,8,12,11,1,0,1,1,31,+2,1
George Hill,36:32,9,17,.529,3,4,.750,5,8,.625,1,2,3,5,3,0,1,3,26,+5,1
J.R. Smith,22:03,2,9,.222,0,3,.000,0,0,nan,2,3,5,0,0,0,2,2,4,+6,1
Tristan Thompson,21:42,2,5,.400,0,0,nan,1,5,.200,3,10,13,1,1,0,3,2,5,-5,1
Cedi Osman,17:41,3,4,.750,1,1,1.000,0,0,nan,1,2,3,2,1,0,1,5,7,+3,1
Rodney Hood,30:31,6,11,.545,0,1,.000,2,3,.667,0,4,4,0,0,0,2,2,14,0,1
Larry Nance,25:48,4,5,.800,0,0,nan,2,2,1.000,2,8,10,1,0,1,0,4,10,+5,1
Kyle Korver,25:19,6,11,.545,4,7,.571,2,2,1.000,0,2,2,1,0,0,1,4,18,+15,1
Jordan Clarkson,21:01,5,10,.500,2,4,.500,2,4,.500,1,2,3,3,1,0,0,1,14,+1,1
John Holland,0:37,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
Jose Calderon,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
London Perrantes,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Ante Zizic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,44,82,.537,12,32,.375,23,30,.767,3,33,36,29,6,0,12,21,123,nan,240,1
