Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,43:02,6,20,.300,0,4,.000,7,11,.636,1,9,10,4,5,1,6,4,19,-18,0
Larry Hughes,38:33,3,8,.375,0,1,.000,7,8,.875,0,1,1,1,1,1,4,3,13,-13,0
Drew Gooden,34:28,7,10,.700,0,0,nan,2,2,1.000,3,4,7,1,0,0,2,1,16,-11,0
Eric Snow,20:30,1,4,.250,0,0,nan,0,0,nan,0,0,0,3,1,0,0,2,2,-5,0
Zydrunas Ilgauskas,17:13,1,3,.333,0,0,nan,2,4,.500,1,3,4,0,0,4,2,4,4,-8,0
Donyell Marshall,31:21,3,10,.300,2,8,.250,0,0,nan,1,2,3,1,1,1,0,2,8,-17,0
Damon Jones,24:56,3,4,.750,2,3,.667,0,0,nan,0,1,1,0,0,0,2,1,8,-15,0
Alan Henderson,9:26,1,4,.250,0,0,nan,0,0,nan,5,2,7,0,1,0,1,0,2,-5,0
Luke Jackson,9:09,1,2,.500,0,0,nan,2,2,1.000,1,0,1,0,0,0,0,0,4,-9,0
Mike Wilks,3:55,0,2,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,0
Sasha Pavlovic,3:55,0,2,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,0
Zendon Hamilton,3:32,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,1,1,0,-3,0
Team Totals,240,26,69,.377,4,16,.250,20,27,.741,12,23,35,10,9,7,18,18,76,nan,0
Metta World Peace,37:01,6,12,.500,1,2,.500,8,10,.800,3,2,5,0,1,1,4,2,21,+15,1
Stephen Jackson,35:07,6,11,.545,2,3,.667,0,0,nan,0,4,4,0,2,0,2,3,14,+13,1
Jamaal Tinsley,28:00,5,11,.455,1,3,.333,0,0,nan,0,3,3,7,1,0,4,0,11,+8,1
Jermaine O'Neal,24:57,7,14,.500,0,0,nan,1,3,.333,4,5,9,1,1,2,2,3,15,+7,1
Scot Pollard,11:19,1,3,.333,0,0,nan,0,0,nan,1,3,4,0,0,0,0,2,2,-3,1
Austin Croshere,29:50,4,9,.444,2,4,.500,0,0,nan,0,6,6,2,1,0,2,2,10,+20,1
Fred Jones,23:05,0,2,.000,0,0,nan,0,0,nan,0,0,0,3,0,0,1,1,0,+14,1
Sarunas Jasikevicius,20:00,6,9,.667,5,6,.833,0,0,nan,1,1,2,3,1,0,3,1,17,+14,1
Danny Granger,14:44,3,6,.500,0,0,nan,0,0,nan,1,2,3,3,1,0,0,3,6,+9,1
David Harrison,12:25,1,2,.500,0,0,nan,0,0,nan,1,2,3,0,0,0,0,3,2,+10,1
Samaki Walker,3:32,0,0,nan,0,0,nan,0,0,nan,0,2,2,0,0,0,0,1,0,+3,1
240,26,69,.377,4,16,.250,20,27,.741,12,23,35,10,9,7,18,18,76,nan,240,1
