Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Jermaine O'Neal,40:00,5,17,.294,0,0,nan,11,11,1.000,5,5,10,4,3,3,0,2,21,+4,0
Jamaal Tinsley,36:00,5,13,.385,1,5,.200,0,0,nan,2,3,5,9,0,0,3,3,11,+4,0
Metta World Peace,34:00,6,16,.375,2,6,.333,4,4,1.000,0,0,0,2,3,0,1,3,18,+2,0
Reggie Miller,32:00,2,10,.200,1,6,.167,2,2,1.000,0,5,5,2,0,0,0,1,7,-4,0
Jeff Foster,24:00,4,6,.667,0,0,nan,1,1,1.000,3,4,7,0,0,0,0,1,9,+4,0
Al Harrington,32:00,8,13,.615,1,2,.500,0,0,nan,0,2,2,2,2,0,0,4,17,+7,0
Fred Jones,17:00,2,6,.333,0,2,.000,0,0,nan,0,2,2,2,1,0,1,2,4,+5,0
Austin Croshere,13:00,1,4,.250,1,2,.500,2,2,1.000,1,1,2,2,0,0,0,2,5,-6,0
Jamison Brewer,12:00,0,0,nan,0,0,nan,0,2,.000,0,0,0,3,1,0,1,2,0,-1,0
Team Totals,240,33,85,.388,6,23,.261,20,22,.909,11,22,33,26,10,3,6,20,92,nan,0
Carlos Boozer,41:00,8,14,.571,1,2,.500,0,0,nan,0,11,11,6,0,2,2,1,17,-4,1
LeBron James,38:00,9,20,.450,0,4,.000,4,6,.667,2,8,10,4,0,0,4,2,22,-2,1
Zydrunas Ilgauskas,29:00,3,5,.600,0,0,nan,4,6,.667,1,5,6,3,0,4,3,5,10,-1,1
Ira Newble,22:00,1,1,1.000,0,0,nan,1,2,.500,0,0,0,2,0,0,1,2,3,-4,1
Kedrick Brown,21:00,5,9,.556,1,2,.500,0,0,nan,3,1,4,2,0,0,0,3,11,-1,1
Kevin Ollie,26:00,3,3,1.000,0,0,nan,0,0,nan,1,1,2,4,1,0,2,3,6,+2,1
Eric Williams,23:00,1,5,.200,1,2,.500,0,0,nan,1,1,2,3,0,0,3,2,3,0,1
Darius Miles,20:00,5,9,.556,0,0,nan,2,7,.286,3,4,7,1,0,1,2,1,12,-5,1
Tony Battie,20:00,2,5,.400,0,0,nan,1,1,1.000,0,3,3,0,1,0,1,3,5,0,1
240,33,85,.388,6,23,.261,20,22,.909,11,22,33,26,10,3,6,20,92,nan,240,1
