Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kevin Love,43:27,5,11,.455,1,5,.200,10,11,.909,3,4,7,3,2,1,1,3,21,-1,0
Kyrie Irving,38:54,7,19,.368,1,4,.250,2,2,1.000,1,1,2,7,1,0,2,3,17,0,0
LeBron James,37:37,17,24,.708,2,2,1.000,5,8,.625,0,5,5,5,0,1,2,1,41,-3,0
Shawn Marion,21:19,3,7,.429,0,1,.000,0,0,nan,0,2,2,2,0,1,0,2,6,-10,0
Anderson Varejao,18:30,5,8,.625,0,0,nan,1,2,.500,2,5,7,0,1,1,0,2,11,-12,0
Tristan Thompson,29:30,2,6,.333,0,0,nan,0,0,nan,3,7,10,1,0,2,0,3,4,+7,0
Matthew Dellavedova,23:53,0,5,.000,0,5,.000,0,0,nan,2,3,5,3,1,0,1,2,0,-17,0
Joe Harris,11:14,2,4,.500,2,3,.667,0,0,nan,0,0,0,1,0,0,0,0,6,+6,0
Dion Waiters,9:36,1,3,.333,0,0,nan,0,0,nan,0,0,0,0,1,0,0,2,2,-4,0
James Jones,6:00,2,2,1.000,2,2,1.000,0,0,nan,0,2,2,0,0,0,0,1,6,+9,0
A.J. Price,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Lou Amundson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,44,89,.494,8,22,.364,18,23,.783,11,29,40,22,6,6,6,19,114,nan,0
Tyreke Evans,39:35,13,24,.542,2,6,.333,3,5,.600,1,1,2,10,1,1,2,0,31,+13,1
Jrue Holiday,33:25,7,12,.583,0,1,.000,2,2,1.000,0,3,3,8,0,1,4,4,16,-2,1
Omer Asik,31:37,3,4,.750,0,0,nan,3,4,.750,3,11,14,1,0,1,0,1,9,+1,1
Luke Babbitt,30:04,2,6,.333,2,5,.400,0,0,nan,0,5,5,0,2,0,0,2,6,+5,1
Anthony Davis,6:30,4,4,1.000,0,0,nan,0,2,.000,0,1,1,0,0,0,0,0,8,-1,1
Ryan Anderson,41:20,9,18,.500,8,14,.571,4,4,1.000,1,3,4,0,1,1,0,0,30,+9,1
Austin Rivers,23:22,2,5,.400,0,1,.000,7,7,1.000,0,2,2,1,1,0,1,2,11,-3,1
Jeff Withey,13:07,1,2,.500,0,0,nan,0,1,.000,0,4,4,0,0,1,0,1,2,+4,1
Dante Cunningham,11:08,1,1,1.000,0,0,nan,0,0,nan,1,1,2,1,0,1,0,4,2,-1,1
Jimmer Fredette,6:36,2,3,.667,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,4,0,1
Alexis Ajinca,3:16,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,0,0,1
John Salmons,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Gal Mekel,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,44,89,.494,8,22,.364,18,23,.783,11,29,40,22,6,6,6,19,114,nan,240,1
