Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Stephen Curry,38:44,12,27,.444,7,15,.467,6,6,1.000,2,4,6,4,3,3,2,4,37,+18,0
Draymond Green,38:37,4,8,.500,1,5,.200,0,0,nan,1,2,3,9,1,3,1,5,9,+15,0
Kevin Durant,37:38,7,17,.412,0,3,.000,6,6,1.000,1,11,12,10,1,3,2,3,20,+30,0
Klay Thompson,28:29,4,10,.400,2,5,.400,0,0,nan,0,6,6,0,0,0,2,3,10,+19,0
JaVale McGee,16:28,3,4,.750,0,0,nan,0,0,nan,1,2,3,0,0,1,0,1,6,+21,0
Andre Iguodala,22:41,4,8,.500,3,6,.500,0,0,nan,1,1,2,0,2,2,0,3,11,+11,0
Jordan Bell,18:24,2,3,.667,0,0,nan,0,0,nan,2,2,4,1,0,1,0,0,4,+4,0
Shaun Livingston,14:04,0,1,.000,0,0,nan,2,2,1.000,0,4,4,0,0,0,0,2,2,+2,0
Nick Young,8:58,1,4,.250,1,4,.250,0,0,nan,0,1,1,0,0,0,0,1,3,+7,0
David West,7:36,1,1,1.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,2,2,-6,0
Kevon Looney,2:47,1,2,.500,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,2,-2,0
Zaza Pachulia,2:47,0,1,.000,0,0,nan,2,2,1.000,0,1,1,0,0,0,1,0,2,-2,0
Patrick McCaw,2:47,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,-2,0
Team Totals,240,39,86,.453,14,38,.368,16,16,1.000,10,34,44,25,7,13,8,24,108,nan,0
LeBron James,40:34,7,13,.538,0,1,.000,9,11,.818,1,6,7,8,0,1,6,5,23,-21,1
Kevin Love,27:44,4,13,.308,2,5,.400,3,4,.750,3,6,9,2,1,0,1,2,13,-26,1
J.R. Smith,26:35,3,8,.375,3,5,.600,1,2,.500,0,2,2,1,0,0,0,3,10,-18,1
George Hill,25:05,1,7,.143,1,4,.250,0,2,.000,1,2,3,1,0,0,1,3,3,-26,1
Tristan Thompson,16:12,3,5,.600,0,0,nan,0,0,nan,2,2,4,0,0,1,0,0,6,-21,1
Rodney Hood,26:31,4,14,.286,1,3,.333,1,1,1.000,3,5,8,2,2,1,2,2,10,-1,1
Jeff Green,23:40,2,8,.250,1,3,.333,0,0,nan,0,0,0,1,0,1,0,1,5,-9,1
Larry Nance,23:11,3,7,.429,0,0,nan,1,2,.500,6,2,8,4,1,1,0,4,7,0,1
Kyle Korver,20:42,0,6,.000,0,5,.000,2,3,.667,0,1,1,1,0,0,1,2,2,-1,1
Cedi Osman,4:03,1,3,.333,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,+2,1
Jose Calderon,4:03,0,1,.000,0,1,.000,0,0,nan,0,1,1,1,1,0,0,0,0,+2,1
Ante Zizic,1:40,2,2,1.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,4,+4,1
Jordan Clarkson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,39,86,.453,14,38,.368,16,16,1.000,10,34,44,25,7,13,8,24,108,nan,240,1
