Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Antoine Walker,30:00,8,14,.571,2,3,.667,4,6,.667,2,4,6,1,0,2,3,3,22,-2,0
Paul Pierce,27:00,2,9,.222,0,3,.000,1,1,1.000,0,3,3,6,2,0,4,2,5,0,0
Gary Payton,23:00,4,6,.667,0,1,.000,0,0,nan,0,1,1,4,2,0,0,0,8,+4,0
Raef LaFrentz,19:00,5,6,.833,1,2,.500,0,0,nan,1,3,4,0,0,0,1,3,11,+8,0
Tony Allen,18:00,1,5,.200,0,0,nan,0,0,nan,2,2,4,3,3,0,1,1,2,+1,0
Ricky Davis,31:00,6,16,.375,0,3,.000,3,5,.600,1,2,3,0,1,0,2,1,15,-21,0
Kendrick Perkins,19:00,1,3,.333,0,0,nan,2,3,.667,1,1,2,0,0,1,1,3,4,-9,0
Marcus Banks,18:00,1,3,.333,0,0,nan,2,2,1.000,1,1,2,1,0,0,1,2,4,-17,0
Mark Blount,16:00,2,5,.400,0,0,nan,5,6,.833,0,2,2,2,0,1,2,2,9,-7,0
Delonte West,16:00,1,4,.250,0,3,.000,0,0,nan,0,0,0,4,0,0,1,5,2,-11,0
Al Jefferson,12:00,2,4,.500,0,0,nan,0,0,nan,1,0,1,0,0,1,0,1,4,-10,0
Justin Reed,11:00,0,1,.000,0,0,nan,0,0,nan,1,1,2,1,1,0,0,2,0,-6,0
Team Totals,240,33,76,.434,3,15,.200,17,23,.739,10,20,30,22,9,5,16,25,86,nan,0
LeBron James,47:00,13,27,.481,2,3,.667,4,5,.800,1,7,8,6,5,0,3,3,32,+13,1
Ira Newble,36:00,2,7,.286,0,1,.000,2,2,1.000,1,2,3,2,3,0,1,3,6,+13,1
Zydrunas Ilgauskas,30:00,4,5,.800,0,0,nan,2,4,.500,2,3,5,2,1,1,2,2,10,-9,1
Drew Gooden,21:00,3,10,.300,0,0,nan,4,4,1.000,3,4,7,3,0,1,4,3,10,-6,1
Jeff McInnis,6:00,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-6,1
Eric Snow,40:00,3,6,.500,0,0,nan,0,2,.000,1,3,4,13,1,2,3,2,6,+23,1
Anderson Varejao,25:00,3,5,.600,0,0,nan,0,0,nan,4,5,9,4,0,2,2,3,6,+20,1
Robert Traylor,19:00,9,13,.692,0,0,nan,4,6,.667,5,5,10,0,0,2,2,5,22,+21,1
Sasha Pavlovic,14:00,3,5,.600,2,3,.667,0,0,nan,0,2,2,0,0,0,0,3,8,+4,1
Jiri Welsch,2:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,1
240,33,76,.434,3,15,.200,17,23,.739,10,20,30,22,9,5,16,25,86,nan,240,1
