Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kyle Lowry,39:43,11,23,.478,4,8,.500,2,2,1.000,3,2,5,9,4,0,1,3,28,+8,0
Jonas Valanciunas,34:29,5,9,.556,0,0,nan,4,4,1.000,3,6,9,2,0,0,2,1,14,-4,0
DeMar DeRozan,34:10,10,27,.370,2,5,.400,4,8,.500,1,5,6,4,3,0,2,1,26,-9,0
Norman Powell,28:47,4,7,.571,3,5,.600,1,2,.500,0,3,3,3,0,1,1,5,12,-5,0
Pascal Siakam,15:51,4,5,.800,0,0,nan,0,0,nan,2,1,3,2,0,3,1,5,8,+5,0
Patrick Patterson,33:32,1,6,.167,0,3,.000,0,0,nan,2,4,6,2,2,0,0,4,2,-14,0
Terrence Ross,25:19,7,12,.583,4,7,.571,0,0,nan,0,3,3,0,2,0,0,0,18,+8,0
Cory Joseph,18:20,4,7,.571,0,1,.000,1,2,.500,0,1,1,2,0,0,0,1,9,-13,0
Lucas Nogueira,9:49,0,0,nan,0,0,nan,0,0,nan,1,3,4,0,0,1,1,5,0,+4,0
Jakob Poeltl,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
DeMarre Carroll,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Fred VanVleet,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Bruno Caboclo,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,46,96,.479,13,29,.448,12,18,.667,12,28,40,24,11,5,8,25,117,nan,0
LeBron James,38:04,10,15,.667,2,5,.400,6,10,.600,0,9,9,15,1,0,5,2,28,+1,1
Kyrie Irving,35:19,10,20,.500,2,4,.500,2,4,.500,2,3,5,4,2,0,5,3,24,+2,1
Kevin Love,34:35,5,16,.313,1,7,.143,8,9,.889,4,9,13,1,0,3,3,1,19,+18,1
Tristan Thompson,29:47,7,8,.875,0,0,nan,1,1,1.000,3,8,11,0,0,1,1,2,15,+8,1
Richard Jefferson,26:03,2,5,.400,1,2,.500,0,0,nan,0,0,0,1,0,0,1,5,5,+10,1
Iman Shumpert,27:27,1,5,.200,1,5,.200,1,2,.500,0,2,2,3,0,2,1,1,4,-6,1
Channing Frye,19:37,7,10,.700,5,8,.625,2,2,1.000,1,2,3,1,0,1,0,2,21,-9,1
Mike Dunleavy,18:48,2,3,.667,1,2,.500,0,0,nan,0,2,2,1,0,0,0,0,5,0,1
Jordan McRae,10:21,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,1,0,1,2,0,-4,1
Kay Felder,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
DeAndre Liggins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Chris Andersen,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,46,96,.479,13,29,.448,12,18,.667,12,28,40,24,11,5,8,25,117,nan,240,1
