Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,44:00,11,24,.458,0,3,.000,4,4,1.000,4,7,11,7,2,1,1,2,26,+5,0
Ira Newble,37:30,8,12,.667,2,3,.667,0,0,nan,2,6,8,1,2,0,2,4,18,-5,0
Larry Hughes,34:42,5,16,.313,2,5,.400,3,6,.500,1,6,7,2,0,0,4,2,15,-5,0
Zydrunas Ilgauskas,29:37,8,13,.615,0,0,nan,1,1,1.000,7,4,11,1,0,4,2,3,17,+2,0
Eric Snow,27:25,0,4,.000,0,0,nan,2,2,1.000,0,0,0,5,5,0,1,3,2,+7,0
Damon Jones,25:56,5,9,.556,3,5,.600,0,0,nan,0,2,2,3,0,0,1,1,13,+4,0
Devin Brown,23:53,3,6,.500,0,0,nan,0,0,nan,0,4,4,5,3,1,1,2,6,+6,0
Dwayne Jones,10:13,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,1,0,2,0,+3,0
Donyell Marshall,6:44,1,3,.333,1,1,1.000,0,0,nan,1,0,1,1,0,0,0,1,3,+8,0
Team Totals,240,41,88,.466,8,17,.471,10,13,.769,15,30,45,25,12,7,12,20,100,nan,0
Joe Johnson,43:03,8,20,.400,2,6,.333,5,5,1.000,1,5,6,8,2,0,8,0,23,+6,1
Marvin Williams,39:12,7,14,.500,0,0,nan,7,7,1.000,2,3,5,0,0,0,3,2,21,-2,1
Josh Smith,37:37,5,13,.385,0,1,.000,5,9,.556,0,8,8,4,3,3,2,1,15,-4,1
Al Horford,25:10,4,10,.400,0,0,nan,1,2,.500,4,3,7,0,0,0,0,2,9,-4,1
Anthony Johnson,17:32,2,3,.667,0,1,.000,0,0,nan,0,4,4,4,1,0,2,3,4,-9,1
Josh Childress,36:11,5,8,.625,0,1,.000,2,4,.500,4,2,6,3,0,1,0,1,12,-9,1
Tyronn Lue,28:58,3,7,.429,1,2,.500,2,2,1.000,0,2,2,1,0,0,1,4,9,0,1
Zaza Pachulia,10:48,1,2,.500,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,2,-7,1
Acie Law,1:22,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,+4,1
Mario West,0:08,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
240,41,88,.466,8,17,.471,10,13,.769,15,30,45,25,12,7,12,20,100,nan,240,1
