Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,35:07,8,21,.381,1,4,.250,6,13,.462,3,3,6,2,1,0,4,0,23,-24,0
Larry Hughes,31:58,3,12,.250,0,2,.000,11,14,.786,2,2,4,0,2,0,4,3,17,-18,0
Zydrunas Ilgauskas,26:53,1,7,.143,0,0,nan,4,5,.800,0,5,5,0,0,1,2,1,6,-15,0
Drew Gooden,25:55,1,5,.200,0,0,nan,0,0,nan,2,0,2,0,0,1,1,1,2,-17,0
Eric Snow,15:23,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,1,0,2,2,0,-19,0
Daniel Gibson,32:37,4,7,.571,1,3,.333,1,1,1.000,2,1,3,3,1,0,0,1,10,+1,0
Anderson Varejao,32:05,2,3,.667,0,0,nan,3,3,1.000,4,7,11,1,2,0,1,5,7,-4,0
Sasha Pavlovic,13:47,2,4,.500,0,0,nan,1,2,.500,0,4,4,0,0,0,1,1,5,+1,0
Damon Jones,11:34,0,2,.000,0,2,.000,0,0,nan,0,1,1,1,0,0,0,0,0,-2,0
Donyell Marshall,5:47,1,2,.500,0,1,.000,1,2,.500,0,0,0,0,0,0,0,0,3,-2,0
Scot Pollard,5:20,0,1,.000,0,0,nan,1,2,.500,0,1,1,0,1,0,0,1,1,+2,0
David Wesley,3:34,1,1,1.000,0,0,nan,0,3,.000,0,0,0,0,0,0,1,0,2,+7,0
Team Totals,240,23,65,.354,2,12,.167,28,45,.622,13,25,38,7,8,2,16,15,76,nan,0
Zach Randolph,38:15,10,25,.400,0,0,nan,6,10,.600,5,7,12,4,2,0,6,4,26,+27,1
Ime Udoka,34:59,5,8,.625,1,3,.333,1,2,.500,0,1,1,1,0,0,0,3,12,+27,1
Brandon Roy,30:54,8,16,.500,2,3,.667,1,2,.500,5,5,10,4,6,0,2,4,19,+29,1
Dan Dickau,16:23,2,6,.333,1,2,.500,4,4,1.000,0,0,0,3,2,0,1,0,9,+15,1
Joel Przybilla,15:51,1,1,1.000,0,0,nan,0,0,nan,3,2,5,0,0,2,1,4,2,+14,1
Juan Dixon,24:33,4,5,.800,1,2,.500,0,0,nan,0,3,3,0,1,0,3,4,9,-4,1
Sergio Rodriguez,23:26,1,3,.333,1,1,1.000,0,0,nan,0,2,2,9,0,0,0,3,3,-2,1
LaMarcus Aldridge,23:07,6,9,.667,0,0,nan,2,3,.667,1,3,4,0,0,3,0,4,14,-2,1
Jamaal Magloire,18:47,0,3,.000,0,0,nan,0,0,nan,0,5,5,0,0,0,1,4,0,-3,1
Martell Webster,13:46,0,4,.000,0,2,.000,0,0,nan,0,2,2,0,0,0,1,3,0,-11,1
240,23,65,.354,2,12,.167,28,45,.622,13,25,38,7,8,2,16,15,76,nan,240,1
