Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,36:34,7,16,.438,0,3,.000,6,7,.857,0,6,6,4,0,1,3,3,20,-19,0
Zydrunas Ilgauskas,30:52,4,11,.364,0,0,nan,1,2,.500,5,4,9,1,1,0,0,2,9,-23,0
Larry Hughes,28:32,5,12,.417,1,1,1.000,0,0,nan,0,1,1,2,0,0,4,2,11,-16,0
Drew Gooden,25:30,5,12,.417,0,0,nan,4,6,.667,5,3,8,0,3,1,2,1,14,-17,0
Eric Snow,21:27,0,3,.000,0,1,.000,0,0,nan,0,1,1,3,0,0,0,2,0,-17,0
Damon Jones,25:59,3,11,.273,2,8,.250,0,0,nan,0,2,2,1,1,0,1,0,8,-12,0
Donyell Marshall,25:13,1,5,.200,1,4,.250,2,2,1.000,1,9,10,0,0,2,2,2,5,-6,0
Sasha Pavlovic,12:00,0,2,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,1,2,0,-5,0
Mike Wilks,9:57,0,2,.000,0,1,.000,1,2,.500,0,1,1,1,3,0,1,1,1,-4,0
Luke Jackson,9:31,0,2,.000,0,1,.000,2,2,1.000,0,0,0,1,0,0,1,0,2,-5,0
Alan Henderson,7:26,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,0
Zendon Hamilton,6:59,3,6,.500,0,0,nan,0,0,nan,1,1,2,0,1,0,1,1,6,-3,0
Team Totals,240,28,82,.341,4,19,.211,16,21,.762,12,29,41,13,9,4,16,16,76,nan,0
Tony Parker,29:06,9,16,.563,0,0,nan,0,0,nan,1,1,2,8,0,0,1,0,18,+21,1
Bruce Bowen,28:27,4,6,.667,3,3,1.000,1,2,.500,0,3,3,2,1,0,1,2,12,+20,1
Tim Duncan,28:17,10,17,.588,0,0,nan,1,1,1.000,2,8,10,2,1,1,2,4,21,+15,1
Manu Ginobili,22:17,4,8,.500,1,3,.333,1,2,.500,0,1,1,4,0,0,2,2,10,+18,1
Rasho Nesterovic,21:50,4,6,.667,0,0,nan,0,0,nan,1,5,6,1,0,2,1,3,8,+18,1
Brent Barry,20:55,2,3,.667,2,3,.667,0,0,nan,0,1,1,3,0,0,0,1,6,+5,1
Michael Finley,19:33,1,6,.167,1,3,.333,0,0,nan,0,4,4,3,2,0,1,1,3,+6,1
Fabricio Oberto,18:06,2,3,.667,0,0,nan,0,0,nan,1,3,4,0,0,0,2,5,4,+3,1
Nick Van Exel,17:57,2,5,.400,2,4,.500,0,0,nan,0,6,6,1,0,0,1,0,6,+7,1
Robert Horry,15:52,4,7,.571,1,1,1.000,0,0,nan,0,7,7,1,0,0,2,3,9,+8,1
Nazr Mohammed,11:55,1,2,.500,0,0,nan,0,1,.000,0,2,2,0,0,3,3,1,2,+8,1
Beno Udrih,5:45,1,1,1.000,0,0,nan,1,2,.500,0,1,1,2,1,0,2,0,3,+1,1
240,28,82,.341,4,19,.211,16,21,.762,12,29,41,13,9,4,16,16,76,nan,240,1
